,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
537,no,non travel,unknown,life sciences,M, research scientist ,yes,yes,34,1,2,538,1,2,1,4,3018.33,7847.67,1,13,3,4,1,3,3,6,1,3,36220.0
538,no,travel frequently,unknown,medical,F, sales executive ,,no,27,3,1,539,1,4,2,4,4492.84,11681.39,1,20,3,2,2,3,3,6,0,4,53914.11
539,no,non travel, sales ,unknown,F, sales executive ,no,no,25,42,1,540,4,3,2,4,5150.0,13390.0,1,23,4,2,0,5,2,6,1,4,61800.0
540,no,non travel, sales ,other,M, sales executive ,no,yes,34,25,3,541,1,3,2,4,5228.33,13593.67,1,22,4,3,0,5,3,6,1,4,62740.0
541,no,non travel, research & development ,unknown,F, research scientist ,,yes,34,2,4,542,1,2,1,1,3650.83,9492.17,1,11,3,3,0,3,3,6,1,3,43810.0
542,no,non travel,unknown,other,M, manufacturing director ,no,no,35,7,3,543,1,3,3,3,8339.32,21682.23,3,21,4,2,0,3,4,8,1,6,100071.84
543,no,non travel,unknown,medical,F, research scientist ,,no,35,16,1,544,2,2,1,1,2132.5,5544.5,1,11,3,4,0,3,2,6,1,1,25590.0
544,no,non travel, research & development ,unknown,F, healthcare representative ,yes,yes,33,1,4,545,1,4,2,2,4573.33,11890.67,1,13,3,1,1,2,3,6,1,2,54880.0
545,no,non travel,unknown,life sciences,F, research scientist ,no,no,29,28,4,546,1,3,1,4,2095.0,5447.0,4,22,4,1,1,1,3,7,1,7,25140.0
546,no,travel frequently, research & development ,unknown,F, research scientist ,no,yes,29,10,3,547,1,3,1,2,2342.59,6090.75,0,14,3,4,2,2,2,7,1,1,28111.13
547,no,non travel,unknown,life sciences,F, sales executive ,,no,34,9,1,548,1,3,2,3,4492.84,11681.39,1,20,4,1,0,3,2,6,1,3,53914.11
548,no,travel rarely,unknown,medical,M, laboratory technician ,,no,28,19,4,549,1,2,1,1,2663.33,6924.67,1,12,3,3,3,2,3,6,3,3,31960.0
549,no,non travel,unknown,life sciences,F, research scientist ,,no,44,2,1,550,1,4,1,4,2342.59,6090.75,1,13,3,4,1,5,3,10,7,7,28111.13
550,no,travel rarely, research & development ,unknown,M, healthcare representative ,yes,no,31,11,2,551,1,3,2,1,4492.84,11681.39,1,12,3,4,0,2,2,6,0,1,53914.11
551,no,non travel, research & development ,life sciences,M, research scientist ,yes,no,26,4,2,552,1,3,1,4,2342.59,6090.75,1,20,4,2,0,2,2,8,2,2,28111.13
552,no,travel rarely,unknown,unknown,M, research scientist ,no,yes,47,1,3,553,1,3,1,4,2850.0,7410.0,7,12,3,3,1,2,2,6,1,2,34200.0
553,no,non travel, research & development ,unknown,M, laboratory technician ,no,no,37,5,2,554,1,4,1,3,2342.59,6090.75,0,14,3,1,0,2,1,6,1,3,28111.13
554,no,non travel,unknown,unknown,M, research scientist ,,yes,32,1,4,555,1,3,2,1,3405.83,8855.17,4,14,3,2,1,3,2,6,1,2,40869.96
555,no,non travel,unknown,medical,M, research scientist ,no,yes,32,2,3,556,1,3,2,2,4492.84,11681.39,0,13,3,3,2,4,2,9,1,6,53914.11
556,no,non travel,unknown,life sciences,F, sales executive ,yes,no,33,16,3,557,1,3,2,4,4473.33,11630.67,1,25,4,3,1,2,3,6,1,2,53680.0
557,yes,non travel, sales ,unknown,M, sales executive ,no,yes,47,9,3,558,1,1,4,3,10780.0,28028.0,7,11,3,3,0,3,1,23,14,10,129360.0
558,yes,non travel,unknown,unknown,F, sales executive ,yes,no,41,1,2,559,1,3,2,4,4492.84,11681.39,8,11,3,1,0,0,1,6,0,5,53914.11
559,no,travel rarely, research & development ,medical,M, laboratory technician ,,no,35,16,3,560,1,4,1,2,2342.59,6090.75,0,13,3,3,1,5,3,5,0,3,28111.13
560,no,travel rarely,unknown,life sciences,M, research scientist ,no,no,29,2,3,561,1,3,1,2,2342.59,6090.75,0,23,4,4,1,3,3,5,0,4,28111.13
561,no,travel rarely,unknown,life sciences,M, research scientist ,no,yes,32,1,3,562,1,3,2,2,4492.84,11681.39,1,17,3,2,2,3,3,10,0,9,53914.11
562,no,travel rarely,unknown,medical,M, research scientist ,no,no,35,1,3,563,1,2,1,3,2342.59,6090.75,1,18,3,1,0,3,3,6,0,4,28111.13
563,no,non travel,unknown,unknown,M, manufacturing director ,no,yes,56,13,3,564,1,1,3,4,8339.32,21682.23,4,11,3,1,0,3,2,6,0,2,100071.84
564,no,non travel,unknown,medical,M, sales executive ,,yes,28,4,3,565,1,3,2,3,3517.5,9145.5,1,15,3,2,0,3,4,5,0,4,42210.0
565,yes,travel rarely,unknown,unknown,M, sales executive ,yes,yes,25,5,3,566,1,2,2,3,4492.84,11681.39,1,11,3,4,0,1,3,6,0,3,53914.08
566,yes,non travel,unknown,life sciences,F, research scientist ,,yes,56,14,4,567,1,3,1,2,4135.83,10753.17,9,18,3,1,3,2,3,5,4,3,49630.0
567,no,non travel, research & development ,unknown,F, research scientist ,,no,26,6,3,568,1,2,1,2,2342.59,6090.75,1,19,3,3,0,3,2,5,4,3,28111.13
568,yes,non travel,unknown,medical,F, laboratory technician ,no,no,32,9,3,569,1,3,1,1,3500.0,9100.0,7,22,4,1,0,2,4,5,0,4,42000.0
569,no,travel rarely,unknown,life sciences,F, research scientist ,no,yes,30,18,3,570,1,3,1,3,2342.59,6090.75,1,14,3,3,0,4,2,5,0,4,28111.13
570,no,travel rarely,unknown,unknown,F, manager ,,no,50,11,3,571,1,3,5,2,15943.72,41453.67,3,15,3,2,0,5,3,5,4,4,191324.64
571,no,non travel,unknown,life sciences,M, research scientist ,no,no,32,6,5,572,1,3,1,3,2342.59,6090.75,3,20,4,1,0,2,3,5,1,4,28111.13
572,no,travel rarely,unknown,unknown,F, sales executive ,,no,45,4,2,573,1,3,2,1,4171.67,10846.33,4,11,3,1,1,3,4,5,0,3,50060.04
573,no,non travel,unknown,unknown,M, research scientist ,no,yes,43,7,3,574,1,4,1,4,2342.59,6090.75,4,14,3,4,3,3,4,5,2,2,28111.13
574,yes,non travel,unknown,marketing,F, sales executive ,,yes,29,27,3,575,1,3,3,4,6365.83,16551.17,1,22,4,4,3,3,2,10,1,9,76390.0
575,no,non travel, research & development ,medical,M, manufacturing director ,,yes,31,1,4,576,1,1,2,3,4492.84,11681.39,0,12,3,4,1,2,3,5,1,4,53914.11
576,yes,non travel,unknown,unknown,M, laboratory technician ,yes,no,33,14,3,577,1,3,1,4,2342.59,6090.75,5,13,3,3,1,2,1,5,0,4,28111.08
577,yes,non travel,unknown,unknown,M, laboratory technician ,no,yes,31,29,2,578,1,2,1,2,2342.59,6090.75,0,11,3,2,0,2,4,5,1,4,28111.13
578,no,non travel,unknown,unknown,M, sales executive ,no,yes,37,6,4,579,1,3,2,4,5418.33,14087.67,4,14,3,2,1,5,4,5,0,1,65019.96
579,no,non travel, research & development ,unknown,M, research director ,no,no,50,4,1,580,1,3,5,2,15943.72,41453.67,3,14,3,1,2,4,2,10,1,6,191324.64
580,no,travel frequently,unknown,unknown,F, sales executive ,,yes,42,26,3,581,1,3,4,2,11270.83,29304.17,5,14,3,4,1,2,3,20,4,8,135250.0
581,no,non travel,unknown,unknown,M, sales executive ,yes,yes,27,2,3,582,1,3,2,3,4492.84,11681.39,1,11,3,1,0,3,3,5,0,4,53914.08
582,no,non travel,unknown,marketing,M, sales executive ,yes,yes,27,1,1,583,1,3,2,2,5290.83,13756.17,0,13,3,4,1,0,3,5,1,4,63489.96
583,no,travel rarely,unknown,unknown,M, manufacturing director ,yes,yes,41,6,3,584,1,2,2,2,4492.84,11681.39,6,15,3,4,0,3,3,5,1,2,53914.11
584,no,travel rarely,unknown,medical,F, laboratory technician ,no,yes,37,10,3,585,1,3,1,1,2342.59,6090.75,6,20,4,2,1,3,3,5,0,3,28111.13
585,yes,non travel,unknown,unknown,M, sales executive ,yes,yes,40,22,2,586,2,2,2,3,5316.67,13823.33,2,12,3,1,2,6,3,6,1,0,63800.0
586,no,non travel,unknown,unknown,F, manager ,yes,no,55,2,3,587,1,3,4,4,12783.92,33238.2,2,13,3,3,0,2,3,5,1,2,153407.07
587,yes,travel frequently,unknown,unknown,M, research scientist ,,yes,26,3,1,588,1,3,1,1,2585.0,6721.0,0,22,4,3,0,2,3,6,0,4,31020.0
588,no,travel rarely,unknown,marketing,F, sales executive ,,yes,40,2,2,589,1,3,2,2,4492.84,11681.39,7,12,3,3,2,5,3,5,1,3,53914.11
589,no,non travel, sales ,unknown,F, sales executive ,yes,no,25,4,2,590,1,2,2,4,4492.84,11681.39,1,11,3,2,0,3,3,5,1,3,53914.11
590,no,non travel,unknown,unknown,F, sales executive ,no,yes,30,12,3,591,1,3,2,3,4492.84,11681.39,0,11,3,2,0,6,3,5,4,4,53914.11
591,no,travel rarely,unknown,unknown,M, manufacturing director ,,no,52,32,3,592,1,2,3,3,8339.32,21682.23,2,14,3,3,0,4,3,5,0,4,100071.84
592,no,travel frequently,unknown,unknown,F, research scientist ,no,no,42,12,2,593,1,3,2,3,3796.67,9871.33,2,11,3,2,1,3,3,5,0,2,45560.0
593,no,travel rarely,unknown,life sciences,F, manufacturing director ,no,yes,30,2,3,594,1,1,2,4,4492.84,11681.39,2,20,4,3,0,2,3,5,0,2,53914.08
594,no,travel rarely,unknown,life sciences,M, laboratory technician ,no,no,35,22,3,595,1,1,1,3,3525.0,9165.0,0,15,3,3,0,2,3,5,4,3,42300.0
595,no,travel rarely,unknown,unknown,M, manager ,,yes,31,7,3,596,1,2,3,4,8339.32,21682.23,9,21,4,3,1,3,2,5,0,1,100071.84
596,no,travel rarely, sales ,unknown,F, sales executive ,,yes,35,1,3,597,1,3,2,3,4049.17,10527.83,1,16,3,4,0,3,3,5,0,3,48590.0
597,no,non travel,unknown,unknown,M, sales representative ,,yes,25,13,1,598,1,3,1,3,2342.59,6090.75,1,11,3,3,0,1,3,7,0,6,28111.13
598,no,travel rarely,unknown,unknown,F, research scientist ,,no,32,9,4,599,1,3,2,4,5268.33,13697.67,1,12,3,4,1,2,3,6,0,5,63220.0
599,yes,non travel,unknown,life sciences,F, sales executive ,yes,no,47,27,2,600,1,4,2,3,4492.84,11681.39,4,12,3,4,0,2,3,5,1,3,53914.11
600,no,travel frequently,unknown,life sciences,M, research scientist ,no,yes,30,5,4,601,1,2,1,4,2342.59,6090.75,9,12,3,2,1,3,2,5,0,3,28111.13
601,no,non travel,unknown,marketing,M, sales executive ,yes,no,45,9,3,602,1,3,3,1,8967.5,23315.5,4,12,3,3,1,2,3,5,0,2,107610.0
602,no,travel rarely,unknown,life sciences,M, human resources ,,yes,36,8,3,603,1,2,1,1,2342.59,6090.75,0,21,4,3,0,3,3,5,0,3,28111.08
603,no,non travel,unknown,unknown,M, research scientist ,,yes,31,11,4,604,1,3,1,4,2342.59,6090.75,3,19,3,2,1,2,3,6,0,2,28111.13
604,no,travel frequently,unknown,medical,F, sales representative ,,no,37,21,2,605,1,3,1,4,2477.5,6441.5,5,15,3,2,1,3,3,5,0,0,29730.0
605,no,travel rarely,unknown,life sciences,F, human resources ,no,no,39,2,3,606,1,2,2,4,4336.67,11275.33,8,11,3,3,2,2,3,5,0,4,52040.0
606,no,non travel,unknown,unknown,F, sales executive ,,yes,42,14,2,607,1,2,2,3,4492.84,11681.39,7,17,3,1,0,6,3,5,0,3,53914.11
607,no,travel rarely,unknown,unknown,M, sales executive ,no,no,30,8,2,608,1,3,3,3,8339.32,21682.23,5,11,3,1,1,2,4,8,7,7,100071.84
608,no,non travel,unknown,medical,M, research director ,no,yes,50,1,2,609,1,3,4,4,14499.17,37697.83,9,22,3,3,1,1,2,5,1,3,173990.0
609,no,travel rarely, sales ,unknown,M, manager ,yes,yes,59,1,2,610,1,3,3,4,8339.32,21682.23,3,14,3,3,1,1,1,6,0,4,100071.84
610,no,non travel,unknown,life sciences,F, sales executive ,no,yes,54,2,4,611,1,2,3,3,8339.32,21682.23,6,11,3,2,1,4,3,9,7,0,100071.84
611,no,non travel,unknown,medical,F, research scientist ,no,no,56,9,3,612,1,3,1,3,2342.59,6090.75,2,19,3,2,1,4,3,5,0,3,28111.13
612,no,non travel,unknown,unknown,M, manager ,no,yes,48,1,4,613,1,4,4,4,14070.83,36584.17,2,22,3,3,0,3,2,5,2,1,168850.0
613,no,non travel, research & development ,life sciences,M, laboratory technician ,no,no,39,9,3,614,1,3,2,2,4492.84,11681.39,9,15,3,3,0,2,2,5,0,3,53914.11
614,no,travel rarely,unknown,technical degree,M, human resources ,no,yes,35,8,4,615,1,3,1,3,3602.5,9366.5,1,17,3,2,0,2,1,5,1,4,43230.0
615,no,travel rarely, sales ,marketing,M, sales executive ,no,no,42,4,4,616,1,3,2,1,4295.83,11169.17,7,13,3,4,0,3,3,6,1,5,51550.0
616,yes,non travel,unknown,unknown,M, research scientist ,yes,no,44,10,4,617,1,3,1,3,2446.67,6361.33,1,11,3,3,0,4,3,6,0,2,29360.0
617,no,travel rarely,unknown,unknown,F, research scientist ,yes,no,29,15,1,618,1,1,1,4,2342.59,6090.75,0,18,3,1,1,2,2,5,1,3,28111.13
618,no,non travel,unknown,human resources,M, human resources ,no,yes,33,2,3,619,1,3,1,3,2342.59,6090.75,1,13,3,4,1,2,3,5,1,4,28111.08
619,no,travel frequently,unknown,unknown,F, manufacturing director ,no,no,54,1,4,620,1,3,3,3,8339.32,21682.23,7,17,3,1,1,2,1,5,1,4,100071.84
620,no,non travel, sales ,unknown,F, manager ,,yes,46,4,2,621,1,2,5,2,15657.5,40709.5,2,14,3,3,1,2,3,11,0,8,187890.0
621,no,non travel,unknown,medical,F, manufacturing director ,yes,yes,30,9,2,622,1,3,2,3,4492.84,11681.39,7,18,3,3,0,3,3,8,1,7,53914.11
622,yes,travel rarely,unknown,life sciences,M, laboratory technician ,,yes,32,7,2,623,1,3,2,3,4069.17,10579.83,1,18,3,1,1,3,3,10,1,1,48830.0
623,yes,non travel,unknown,unknown,M, sales executive ,yes,yes,40,25,4,624,1,2,3,2,8339.32,21682.23,2,12,3,3,0,2,3,5,1,0,100071.84
624,no,non travel,unknown,unknown,F, research scientist ,no,yes,34,26,1,625,1,2,1,3,1690.83,4396.17,1,20,4,3,3,2,3,5,0,0,20290.0
625,no,travel rarely, sales ,unknown,M, sales executive ,,no,39,21,4,626,1,2,2,4,4492.84,11681.39,3,12,3,4,2,2,4,5,1,4,53914.11
626,no,non travel,unknown,unknown,M, research scientist ,yes,no,37,4,1,627,1,3,1,3,2496.67,6491.33,7,15,3,4,0,2,3,6,1,3,29960.0
627,no,non travel, sales ,life sciences,M, sales executive ,,yes,33,41,1,628,4,3,2,4,4492.84,11681.39,6,13,3,1,0,2,4,5,1,2,53914.11
628,no,non travel, research & development ,unknown,M, healthcare representative ,no,no,39,25,2,629,1,3,3,3,8339.32,21682.23,3,21,4,2,1,2,3,6,0,5,100071.84
629,no,travel rarely,unknown,other,F, laboratory technician ,no,yes,52,8,4,630,1,3,1,1,2342.59,6090.75,9,13,3,3,0,2,1,5,0,4,28111.13
630,no,non travel,unknown,unknown,F, sales executive ,yes,yes,36,3,4,631,1,3,2,2,7731.67,20102.33,3,16,3,4,0,3,3,5,0,1,92780.0
631,no,non travel,unknown,life sciences,M, laboratory technician ,,yes,36,47,4,632,4,2,2,4,4492.84,11681.39,1,16,3,3,0,2,2,10,1,8,53914.11
632,no,travel rarely,unknown,unknown,F, sales executive ,yes,yes,24,4,1,633,1,3,2,3,3468.33,9017.67,1,12,3,3,2,3,3,5,0,3,41619.96
633,no,travel rarely,unknown,life sciences,F, laboratory technician ,no,no,34,1,3,634,1,2,1,2,2342.59,6090.75,5,17,3,1,1,2,2,5,0,2,28111.13
634,no,non travel, sales ,unknown,M, sales executive ,,yes,28,5,3,635,1,3,2,1,4492.84,11681.39,0,18,3,4,0,4,3,5,1,3,53914.11
635,no,travel rarely, research & development ,medical,F, laboratory technician ,no,yes,33,4,4,636,1,2,1,2,2342.59,6090.75,8,11,3,4,0,5,3,5,0,2,28111.13
636,no,travel rarely,unknown,medical,F, sales executive ,,yes,47,14,3,637,1,3,2,3,4492.84,11681.39,3,17,3,3,1,4,2,5,1,2,53914.11
637,yes,non travel,unknown,life sciences,M, laboratory technician ,,no,40,9,4,638,1,3,1,1,2342.59,6090.75,3,14,3,2,0,3,1,5,1,0,28111.13
638,no,travel rarely,unknown,technical degree,M, research scientist ,no,yes,45,49,3,639,4,3,1,4,2342.59,6090.75,4,20,4,4,1,3,3,5,0,3,28111.13
639,no,travel rarely,unknown,unknown,M, sales executive ,,yes,40,9,2,640,1,3,2,1,4492.84,11681.39,0,12,3,4,0,5,4,8,7,1,53914.11
640,no,non travel,unknown,life sciences,M, healthcare representative ,,yes,29,2,1,641,1,3,2,4,7377.5,19181.5,1,19,3,4,1,0,4,6,1,3,88530.0
641,no,non travel,unknown,life sciences,F, sales executive ,no,yes,40,14,2,642,1,3,2,1,4492.84,11681.39,1,15,3,3,1,2,3,5,1,2,53914.11
642,no,non travel,unknown,unknown,M, laboratory technician ,,no,43,27,3,643,1,4,1,2,4063.33,10564.67,5,12,3,3,1,0,3,6,0,2,48760.0
643,no,non travel,unknown,unknown,M, research scientist ,no,yes,30,7,3,644,1,2,1,2,1784.17,4638.83,1,12,3,2,1,3,2,6,1,1,21410.0
644,no,non travel, research & development ,unknown,F, manufacturing director ,,yes,38,2,2,645,1,2,3,3,6463.33,16804.67,3,19,3,4,1,6,4,5,0,2,77559.95999999999
645,no,travel rarely, research & development ,unknown,F, research scientist ,,no,37,10,3,646,1,3,1,2,3280.0,8528.0,1,11,3,1,1,2,1,8,7,7,39360.0
646,no,travel rarely,unknown,medical,M, manufacturing director ,no,yes,39,12,3,647,1,3,2,2,4492.84,11681.39,4,21,4,3,0,3,3,5,1,0,53914.11
647,no,travel rarely, research & development ,life sciences,M, healthcare representative ,no,yes,36,11,2,648,1,4,2,1,5701.67,14824.33,6,20,4,1,1,3,3,5,0,4,68420.0
648,yes,travel rarely,unknown,medical,M, laboratory technician ,,yes,23,8,1,649,1,2,1,3,3324.17,8642.83,1,11,3,1,0,2,3,5,1,2,39890.0
649,no,non travel,unknown,unknown,M, research scientist ,yes,yes,35,2,4,650,1,2,1,4,4108.33,10681.67,0,14,3,3,0,2,4,5,1,4,49300.0
650,no,travel frequently,unknown,technical degree,F, manufacturing director ,,yes,31,24,1,651,1,3,2,4,4492.84,11681.39,2,20,4,4,0,3,2,5,1,4,53914.11
651,no,travel rarely, research & development ,other,F, laboratory technician ,no,yes,38,6,2,652,1,2,1,3,3085.0,8021.0,1,11,3,2,1,3,3,5,0,4,37020.0
652,no,non travel,unknown,medical,M, laboratory technician ,,yes,35,23,4,653,1,1,1,3,2254.17,5860.83,0,16,3,2,1,2,4,5,0,3,27050.0
653,no,non travel,unknown,unknown,F, healthcare representative ,,yes,40,12,3,654,1,3,2,1,3706.67,9637.33,2,12,3,2,1,3,3,7,7,7,44480.0
654,no,travel frequently, research & development ,unknown,F, laboratory technician ,yes,yes,27,48,2,655,4,3,1,4,1982.5,5154.5,0,14,3,3,0,3,2,5,0,2,23790.0
655,no,non travel,unknown,unknown,F, sales executive ,no,yes,41,8,3,656,1,3,2,2,4492.84,11681.39,5,21,4,3,1,3,3,5,1,4,53914.08
656,no,travel rarely,unknown,marketing,M, sales executive ,no,no,33,15,4,657,1,3,2,3,4572.5,11888.5,1,14,3,2,0,2,2,10,0,9,54870.0
657,no,non travel,unknown,life sciences,M, research director ,no,no,49,2,1,658,1,3,5,4,15943.72,41453.67,3,15,3,4,0,3,3,5,4,3,191324.64
658,no,non travel,unknown,unknown,M, laboratory technician ,no,yes,36,9,4,659,1,4,1,2,2341.67,6088.33,1,22,4,2,0,3,3,5,0,2,28100.0
659,no,non travel,unknown,life sciences,M, sales executive ,,no,41,3,3,660,1,2,2,2,7448.33,19365.67,2,11,3,3,1,5,3,5,0,4,89380.0
660,no,non travel,unknown,medical,F, research scientist ,no,yes,29,41,4,661,4,2,1,1,2342.59,6090.75,1,14,3,2,0,3,1,5,0,4,28111.13
661,no,non travel,unknown,medical,M, manufacturing director ,no,yes,31,5,3,662,1,3,2,1,8280.0,21528.0,0,19,3,2,0,2,3,9,1,7,99360.0
662,yes,travel rarely,unknown,life sciences,M, sales representative ,no,no,36,9,4,663,1,2,1,1,2342.59,6090.75,7,23,4,2,0,4,3,5,0,3,28111.13
663,no,travel rarely,unknown,medical,F, research scientist ,no,no,43,2,2,664,1,4,1,3,2342.59,6090.75,1,12,3,4,2,3,2,5,1,4,28111.13
664,no,travel frequently,unknown,life sciences,F, sales executive ,no,no,33,18,3,665,2,4,2,1,4492.84,11681.39,2,19,3,1,2,3,3,5,1,3,53914.11
665,no,non travel, sales ,marketing,F, sales executive ,,no,44,1,5,666,1,3,2,1,4545.0,11817.0,5,21,4,3,1,2,2,4,1,3,54540.0
666,no,non travel,unknown,life sciences,F, laboratory technician ,no,yes,38,29,5,667,1,3,2,4,4492.84,11681.39,1,11,3,4,0,2,3,10,9,9,53914.11
667,no,non travel,unknown,medical,F, research director ,,no,50,7,2,668,1,2,5,3,15616.67,40603.33,5,12,3,4,1,2,2,27,13,8,187400.04
668,no,travel frequently,unknown,unknown,F, sales executive ,no,no,59,1,1,669,1,2,2,3,4560.83,11858.17,7,11,3,4,0,2,2,4,1,3,54730.0
669,no,travel frequently,unknown,life sciences,M, healthcare representative ,no,no,40,1,4,670,1,2,4,2,11252.5,29256.5,1,22,4,4,1,3,2,22,11,11,135030.0
670,no,travel rarely,unknown,technical degree,F, research director ,no,no,54,2,4,671,1,3,3,3,11290.83,29356.17,9,12,3,1,1,5,1,4,0,3,135490.0
671,no,non travel,unknown,unknown,F, research director ,yes,yes,50,47,3,672,1,3,5,2,15143.33,39372.67,3,19,3,1,0,1,2,8,0,7,181720.0
672,no,non travel,unknown,unknown,F, manager ,,yes,54,26,3,673,1,4,4,4,12783.92,33238.2,2,12,3,3,0,3,3,5,4,4,153407.07
673,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,24,18,1,674,1,3,1,3,2311.67,6010.33,0,12,3,3,1,2,3,5,1,2,27740.0
674,no,travel rarely,unknown,life sciences,M, sales executive ,no,yes,37,3,3,675,1,3,3,4,8339.32,21682.23,2,12,3,1,0,3,3,5,1,3,100071.84
675,no,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,30,2,1,676,1,2,1,4,2342.59,6090.75,0,13,3,4,0,3,3,5,1,2,28111.13
676,no,travel frequently,unknown,unknown,F, sales representative ,no,no,34,10,4,677,1,3,1,3,2342.59,6090.75,6,18,3,4,1,3,3,4,1,2,28111.13
677,no,travel rarely, research & development ,unknown,M, healthcare representative ,,yes,57,24,2,678,1,4,3,4,7865.83,20451.17,3,16,3,2,1,2,1,5,1,4,94390.0
678,no,travel rarely,unknown,life sciences,F, sales executive ,,no,38,1,4,679,1,2,2,4,4492.84,11681.39,4,22,3,3,0,2,4,8,0,7,53914.08
679,yes,travel rarely,unknown,marketing,F, sales representative ,yes,yes,41,20,2,680,1,3,1,2,2342.59,6090.75,1,22,4,4,0,5,2,4,0,2,28111.13
680,no,non travel,unknown,unknown,F, manufacturing director ,,no,42,21,2,681,1,3,2,3,4387.5,11407.5,2,16,3,2,1,5,3,5,0,2,52650.0
681,no,non travel,unknown,unknown,M, research scientist ,yes,yes,34,10,4,682,1,3,1,3,3179.17,8265.83,1,17,3,4,1,4,4,5,2,0,38150.0
682,yes,non travel,unknown,unknown,F, sales executive ,,yes,30,26,4,683,1,2,2,1,4492.84,11681.39,5,15,3,3,0,5,2,6,0,1,53914.11
683,yes,travel rarely,unknown,medical,M, research scientist ,,yes,29,13,1,684,1,2,1,4,1990.83,5176.17,1,13,3,3,0,3,3,4,0,1,23890.0
684,no,non travel,unknown,unknown,F, sales representative ,no,no,32,4,2,685,1,3,1,2,2342.59,6090.75,2,11,3,1,1,5,3,4,1,2,28111.13
685,no,non travel,unknown,life sciences,M, healthcare representative ,no,yes,25,5,2,686,1,4,2,1,3333.33,8666.67,1,12,3,4,2,2,3,6,1,5,39999.96
686,no,non travel,unknown,unknown,M, research director ,yes,yes,53,3,4,687,1,3,4,3,14653.33,38098.67,3,16,3,4,3,5,2,5,1,3,175840.0
687,no,non travel, research & development ,medical,M, healthcare representative ,,yes,26,11,2,688,1,3,2,1,4492.84,11681.39,1,13,3,3,1,3,3,5,3,3,53914.11
688,no,non travel,unknown,unknown,F, research scientist ,no,yes,28,8,2,689,1,3,1,4,2342.59,6090.75,1,21,4,4,0,3,3,5,0,2,28111.08
689,no,travel rarely,unknown,medical,M, healthcare representative ,,yes,28,16,2,690,1,4,2,1,4717.5,12265.5,0,19,3,3,0,2,3,8,0,7,56610.0
690,no,non travel, research & development ,life sciences,M, healthcare representative ,yes,yes,58,1,4,691,1,1,2,3,4492.84,11681.39,2,13,3,4,1,2,3,5,1,2,53914.11
691,no,travel rarely,unknown,unknown,F, research scientist ,,yes,27,5,3,692,1,3,1,2,2342.59,6090.75,1,12,3,2,0,2,3,4,1,2,28111.13
692,no,travel frequently,unknown,life sciences,F, research scientist ,,no,54,20,4,693,1,3,2,3,4057.5,10549.5,3,12,3,4,0,4,2,4,0,3,48690.0
693,no,travel rarely,unknown,unknown,M, sales executive ,,yes,40,45,2,694,4,1,2,4,4492.84,11681.39,2,22,4,3,3,2,2,4,0,2,53914.08
694,no,non travel,unknown,life sciences,M, sales executive ,,yes,29,2,3,695,1,3,2,3,3874.17,10072.83,1,14,3,1,1,3,2,4,0,2,46490.0
695,no,travel rarely,unknown,unknown,M, healthcare representative ,no,no,50,10,3,696,1,2,3,4,8746.67,22741.33,6,15,3,4,0,2,3,4,1,3,104960.0
696,yes,travel rarely,unknown,technical degree,F, sales representative ,yes,yes,24,1,1,697,1,3,1,2,2342.59,6090.75,1,16,3,2,0,4,3,5,1,4,28111.13
697,no,non travel, research & development ,unknown,M, laboratory technician ,,no,30,37,3,698,3,3,1,4,2342.59,6090.75,4,15,3,3,1,3,1,5,1,4,28111.13
698,no,non travel,unknown,unknown,M, research scientist ,,yes,34,2,4,699,1,2,1,3,2306.67,5997.33,3,12,3,3,1,3,3,7,5,7,27680.0
699,yes,travel rarely,unknown,unknown,M, laboratory technician ,no,no,33,10,1,700,1,1,1,4,2840.0,7384.0,7,13,3,1,3,2,3,4,1,3,34080.0
700,no,non travel,unknown,medical,M, sales executive ,,yes,36,30,4,701,1,3,3,4,8339.32,21682.23,1,14,3,4,0,3,2,10,9,7,100071.84
