,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren
586,55,1582.7713464696226,2,3,1,587,3,197.8464183087028,3,4,4,12783.92,33238.2,2,13,3.0,3,0,,2,3.0,5,,1,2,12783.92,1968,153407.07,
587,26,320.0476190476191,3,1,1,588,3,,3,1,1,,6721.0,0,22,4.0,3,0,,2,3.0,6,,0,4,,1997,31020.0,
588,40,556.2566609977324,2,2,1,589,4,,3,2,2,4492.84,11681.39,7,12,3.0,3,2,,5,3.0,5,,1,3,4492.84,1983,53914.11,
589,25,556.2566609977324,4,2,1,590,2,,2,2,4,,11681.39,1,11,3.0,2,0,5.0,3,3.0,5,,1,3,,1998,53914.11,
590,30,556.2566609977324,12,3,1,591,2,,3,2,3,,11681.39,0,11,,2,0,,6,3.0,5,,4,4,,1993,53914.11,
591,52,1032.4872861766066,-32,3,1,592,4,129.06091077207583,2,3,3,,21682.23,2,14,,3,0,,4,3.0,5,,0,4,,1971,100071.84,
592,42,470.0634920634921,-12,2,1,593,1,,3,2,3,3796.67,9871.33,2,11,3.0,2,1,19.0,3,3.0,5,,0,2,3796.67,1981,45560.0,
593,30,556.2566609977324,2,3,1,594,3,,1,2,4,4492.84,11681.39,2,20,4.0,3,0,11.0,2,3.0,5,,0,2,4492.84,1993,,
594,35,436.4285714285714,22,3,1,595,4,54.55357142857143,1,1,3,3525.0,9165.0,0,15,3.0,3,0,,2,3.0,5,,4,3,3525.0,1988,42300.0,
595,31,1032.4872861766066,7,3,1,596,3,129.06091077207583,2,3,4,,21682.23,9,21,4.0,3,1,10.0,3,2.0,5,,0,1,,1992,100071.84,
596,35,501.32539682539687,1,3,1,597,1,,3,2,3,,10527.83,1,16,3.0,4,0,5.0,3,3.0,5,,0,3,,1988,48590.0,
597,25,290.03550973654063,13,1,1,598,2,,3,1,3,2342.59,6090.75,1,11,3.0,3,0,7.0,1,3.0,7,,0,6,2342.59,1998,28111.13,
598,32,652.2698412698413,9,4,1,599,1,81.53373015873017,3,2,4,,13697.67,1,12,3.0,4,1,6.0,2,,6,,0,5,,1991,63220.0,
599,47,556.2566609977324,27,2,1,600,2,69.53208262471655,4,2,3,4492.84,11681.39,4,12,3.0,4,0,8.0,2,3.0,5,,1,3,4492.84,1976,53914.11,
600,30,290.03550973654063,5,4,1,601,2,36.25443871706758,2,1,4,,6090.75,9,12,3.0,2,1,10.0,3,2.0,5,,0,3,,1993,28111.13,
601,45,1110.2619047619048,9,3,1,602,4,,3,3,1,8967.5,23315.5,4,12,3.0,3,1,18.0,2,3.0,5,,0,2,8967.5,1978,107610.0,
602,36,290.03550973654063,8,3,1,603,1,,2,1,1,2342.59,6090.75,0,21,4.0,3,0,,3,3.0,5,,0,3,2342.59,1987,,
603,31,290.03550973654063,11,4,1,604,4,,3,1,4,2342.59,6090.75,3,19,3.0,2,1,,2,3.0,6,,0,2,2342.59,1992,28111.13,
604,37,306.73809523809524,21,2,1,605,3,,3,1,4,,6441.5,5,15,3.0,2,1,,3,3.0,5,4.0,0,0,,1986,29730.0,
605,39,536.9206349206349,2,3,1,606,4,,2,2,4,4336.67,11275.33,8,11,3.0,3,2,13.0,2,3.0,5,,0,4,4336.67,1984,52040.0,
606,42,556.2566609977324,14,2,1,607,3,69.53208262471655,2,2,3,4492.84,11681.39,7,17,3.0,1,0,,6,3.0,5,,0,3,4492.84,1981,53914.11,
607,30,1032.4872861766066,8,2,1,608,3,129.06091077207583,3,3,3,8339.32,21682.23,5,11,3.0,1,1,,2,4.0,8,,7,7,8339.32,1993,100071.84,
608,50,1795.1349206349207,1,2,1,609,4,,3,4,4,14499.17,37697.83,9,22,,3,1,32.0,1,2.0,5,,1,3,14499.17,1973,173990.0,
609,59,1032.4872861766066,1,2,1,610,2,,3,3,4,8339.32,21682.23,3,14,3.0,3,1,14.0,1,1.0,6,,0,4,8339.32,1964,,
610,54,1032.4872861766066,2,4,1,611,3,,2,3,3,8339.32,21682.23,6,11,3.0,2,1,13.0,4,3.0,9,,7,0,8339.32,1969,100071.84,
611,56,290.03550973654063,9,3,1,612,1,36.25443871706758,3,1,3,,6090.75,2,19,3.0,2,1,18.0,4,3.0,5,,0,3,,1967,28111.13,
612,48,1742.1031746031747,1,4,1,613,1,217.76289682539684,4,4,4,,36584.17,2,22,,3,0,,3,2.0,5,,2,1,,1975,168850.0,
613,39,556.2566609977324,9,3,1,614,3,,3,2,2,4492.84,11681.39,9,15,3.0,3,0,9.0,2,2.0,5,,0,3,4492.84,1984,53914.11,
614,35,446.0238095238095,8,4,1,615,3,,3,1,3,,9366.5,1,17,3.0,2,0,6.0,2,1.0,5,,1,4,,1988,43230.0,
615,42,531.8650793650794,4,4,1,616,2,,3,2,1,4295.83,11169.17,7,13,3.0,4,0,,3,,6,,1,5,4295.83,1981,51550.0,
616,44,302.92063492063494,10,4,1,617,3,,3,1,3,,6361.33,1,11,3.0,3,0,6.0,4,3.0,6,,0,2,,1979,29360.0,
617,29,290.03550973654063,15,1,1,618,2,36.25443871706758,1,1,4,,6090.75,0,18,,1,1,6.0,2,2.0,5,,1,3,,1994,28111.13,
618,33,290.03550973654063,2,3,1,619,2,,3,1,3,2342.59,6090.75,1,13,3.0,4,1,5.0,2,3.0,5,,1,4,2342.59,1990,,
619,54,1032.4872861766066,1,4,1,620,4,,3,3,3,8339.32,21682.23,7,17,3.0,1,1,33.0,2,1.0,5,,1,4,8339.32,1969,100071.84,
620,46,1938.547619047619,4,2,1,621,4,,2,5,2,15657.5,40709.5,2,14,3.0,3,1,,2,3.0,11,,0,8,15657.5,1977,187890.0,
621,30,556.2566609977324,9,2,1,622,3,,3,2,3,4492.84,11681.39,7,18,,3,0,10.0,3,3.0,8,4.0,1,7,4492.84,1993,53914.11,
622,32,503.8015873015873,7,2,1,623,4,,3,2,3,4069.17,10579.83,1,18,3.0,1,1,,3,3.0,10,,1,1,4069.17,1991,48830.0,
623,40,1032.4872861766066,25,4,1,624,4,129.06091077207583,2,3,2,,21682.23,2,12,3.0,3,0,9.0,2,3.0,5,,1,0,,1983,100071.84,
624,34,209.34126984126985,26,1,1,625,1,,2,1,3,,4396.17,1,20,4.0,3,3,5.0,2,3.0,5,,0,0,,1989,20290.0,
625,39,556.2566609977324,21,4,1,626,1,,2,2,4,,11681.39,3,12,3.0,4,2,8.0,2,4.0,5,,1,4,,1984,53914.11,
626,37,309.1111111111111,4,1,1,627,3,,3,1,3,2496.67,6491.33,7,15,3.0,4,0,8.0,2,3.0,6,,1,3,2496.67,1986,29960.0,
627,33,556.2566609977324,-41,1,1,628,41,,3,2,4,4492.84,11681.39,6,13,3.0,1,0,8.0,2,4.0,5,,1,2,4492.84,1990,53914.11,
628,39,1032.4872861766066,25,2,1,629,3,129.06091077207583,3,3,3,8339.32,21682.23,3,21,4.0,2,1,13.0,2,3.0,6,,0,5,8339.32,1984,100071.84,
629,52,290.03550973654063,8,4,1,630,3,,3,1,1,,6090.75,9,13,,3,0,12.0,2,1.0,5,,0,4,,1971,28111.13,
630,36,957.2539682539684,3,4,1,631,1,,3,2,2,7731.67,20102.33,3,16,3.0,4,0,15.0,3,3.0,5,,0,1,7731.67,1987,92780.0,
631,36,556.2566609977324,-47,4,1,632,47,69.53208262471655,2,2,4,4492.84,11681.39,1,16,3.0,3,0,10.0,2,2.0,10,,1,8,4492.84,1987,53914.11,
632,24,429.4126984126984,4,1,1,633,4,,3,2,3,3468.33,9017.67,1,12,3.0,3,2,,3,3.0,5,,0,3,3468.33,1999,,
633,34,290.03550973654063,1,3,1,634,4,36.25443871706758,2,1,2,,6090.75,5,17,3.0,1,1,7.0,2,2.0,5,,0,2,,1989,28111.13,
634,28,556.2566609977324,5,3,1,635,4,,3,2,1,4492.84,11681.39,0,18,3.0,4,0,,4,3.0,5,,1,3,4492.84,1995,53914.11,
635,33,290.03550973654063,4,4,1,636,1,,2,1,2,2342.59,6090.75,8,11,3.0,4,0,8.0,5,3.0,5,,0,2,2342.59,1990,28111.13,
636,47,556.2566609977324,14,3,1,637,3,,3,2,3,4492.84,11681.39,3,17,3.0,3,1,,4,2.0,5,,1,2,4492.84,1976,53914.11,
637,40,290.03550973654063,9,4,1,638,4,36.25443871706758,3,1,1,2342.59,6090.75,3,14,3.0,2,0,15.0,3,1.0,5,,1,0,2342.59,1983,28111.13,
638,45,290.03550973654063,-49,3,1,639,49,,3,1,4,2342.59,6090.75,4,20,4.0,4,1,,3,3.0,5,,0,3,2342.59,1978,28111.13,
639,40,556.2566609977324,9,2,1,640,1,69.53208262471655,3,2,1,,11681.39,0,12,3.0,4,0,,5,4.0,8,,7,1,,1983,53914.11,
640,29,913.404761904762,2,1,1,641,1,,3,2,4,7377.5,19181.5,1,19,3.0,4,1,6.0,0,4.0,6,,1,3,7377.5,1994,88530.0,
641,40,556.2566609977324,14,2,1,642,4,,3,2,1,4492.84,11681.39,1,15,3.0,3,1,5.0,2,3.0,5,,1,2,4492.84,1983,53914.11,
642,43,503.0793650793651,27,3,1,643,4,,4,1,2,,10564.67,5,12,3.0,3,1,,0,,6,,0,2,,1980,48760.0,
643,30,220.8968253968254,7,3,1,644,2,,2,1,2,,4638.83,1,12,3.0,2,1,6.0,3,2.0,6,,1,1,,1993,21410.0,
644,38,800.2222222222223,2,2,1,645,4,,2,3,3,6463.33,16804.67,3,19,3.0,4,1,10.0,6,4.0,5,,0,2,6463.33,1985,,
645,37,406.0952380952381,10,3,1,646,2,50.761904761904766,3,1,2,,8528.0,1,11,3.0,1,1,8.0,2,1.0,8,,7,7,,1986,39360.0,
646,39,556.2566609977324,12,3,1,647,4,,3,2,2,4492.84,11681.39,4,21,4.0,3,0,,3,3.0,5,,1,0,4492.84,1984,53914.11,
647,36,705.9206349206349,-11,2,1,648,11,88.24007936507937,4,2,1,,14824.33,6,20,4.0,1,1,13.0,3,3.0,5,,0,4,,1987,68420.0,
648,23,411.5634920634921,8,1,1,649,4,,2,1,3,3324.17,8642.83,1,11,,1,0,5.0,2,3.0,5,,1,2,3324.17,2000,39890.0,
649,35,508.6507936507937,2,4,1,650,1,,2,1,4,,10681.67,0,14,3.0,3,0,6.0,2,4.0,5,,1,4,,1988,49300.0,
650,31,556.2566609977324,24,1,1,651,4,,3,2,4,,11681.39,2,20,4.0,4,0,9.0,3,2.0,5,,1,4,,1992,53914.11,
651,38,381.95238095238096,6,2,1,652,4,,2,1,3,3085.0,8021.0,1,11,3.0,2,1,5.0,3,3.0,5,,0,4,3085.0,1985,,
652,35,279.0873015873016,23,4,1,653,2,,1,1,3,2254.17,5860.83,0,16,,2,1,6.0,2,4.0,5,,0,3,2254.17,1988,27050.0,
653,40,458.9206349206349,12,3,1,654,2,57.36507936507937,3,2,1,3706.67,9637.33,2,12,3.0,2,1,15.0,3,3.0,7,,7,7,3706.67,1983,44480.0,
654,27,245.4523809523809,-48,2,1,655,48,,3,1,4,,5154.5,0,14,3.0,3,0,6.0,3,2.0,5,,0,2,,1996,23790.0,
655,41,556.2566609977324,8,3,1,656,3,,3,2,2,4492.84,11681.39,5,21,4.0,3,1,14.0,3,3.0,5,,1,4,4492.84,1982,,
656,33,566.1190476190476,-15,4,1,657,2,,3,2,3,,11888.5,1,14,3.0,2,0,,2,2.0,10,,0,9,,1990,54870.0,
657,49,1973.9841269841268,2,1,1,658,2,,3,5,4,15943.72,41453.67,3,15,3.0,4,0,28.0,3,3.0,5,,4,3,15943.72,1974,,
658,36,289.92063492063494,9,4,1,659,1,,4,1,2,,6088.33,1,22,4.0,2,0,5.0,3,3.0,5,,0,2,,1987,28100.0,
659,41,922.1746031746032,3,3,1,660,3,115.2718253968254,2,2,2,7448.33,19365.67,2,11,3.0,3,1,14.0,5,3.0,5,,0,4,7448.33,1982,89380.0,
660,29,290.03550973654063,-41,4,1,661,41,,2,1,1,2342.59,6090.75,1,14,3.0,2,0,5.0,3,1.0,5,,0,4,2342.59,1994,28111.13,
661,31,1025.142857142857,5,3,1,662,2,,3,2,1,8280.0,21528.0,0,19,3.0,2,0,10.0,2,3.0,9,,1,7,8280.0,1992,99360.0,
662,36,290.03550973654063,9,4,1,663,3,,2,1,1,2342.59,6090.75,7,23,4.0,2,0,,4,,5,,0,3,2342.59,1987,28111.13,
663,43,290.03550973654063,2,2,1,664,4,36.25443871706758,4,1,3,,6090.75,1,12,3.0,4,2,6.0,3,2.0,5,,1,4,,1980,28111.13,
664,33,556.2566609977324,-18,3,1,665,18,,4,2,1,4492.84,11681.39,2,19,,1,2,,3,3.0,5,,1,3,4492.84,1990,53914.11,
665,44,562.7142857142857,1,5,1,666,2,,3,2,1,,11817.0,5,21,4.0,3,1,9.0,2,2.0,4,,1,3,,1979,54540.0,
666,38,556.2566609977324,29,5,1,667,4,,3,2,4,,11681.39,1,11,3.0,4,0,10.0,2,3.0,10,,9,9,,1985,53914.11,
667,50,1933.492063492064,7,2,1,668,2,,2,5,3,15616.67,40603.33,5,12,,4,1,,2,2.0,27,,13,8,15616.67,1973,,
668,59,564.6746031746031,1,1,1,669,1,,2,2,3,4560.83,11858.17,7,11,,4,0,20.0,2,2.0,4,,1,3,4560.83,1964,54730.0,
669,40,1393.1666666666667,1,4,1,670,3,,2,4,2,11252.5,29256.5,1,22,4.0,4,1,22.0,3,2.0,22,,11,11,11252.5,1983,135030.0,
670,54,1397.9126984126983,2,4,1,671,1,,3,3,3,11290.83,29356.17,9,12,3.0,1,1,16.0,5,1.0,4,,0,3,11290.83,1969,135490.0,
671,50,1874.888888888889,-47,3,1,672,1,,3,5,2,,39372.67,3,19,3.0,1,0,28.0,1,2.0,8,,0,7,,1973,181720.0,
672,54,1582.7713464696226,26,3,1,673,4,,4,4,4,,33238.2,2,12,,3,0,,3,3.0,5,,4,4,,1969,153407.07,
673,24,286.2063492063492,18,1,1,674,2,35.77579365079365,3,1,3,2311.67,6010.33,0,12,3.0,3,1,,2,3.0,5,,1,2,2311.67,1999,27740.0,
674,37,1032.4872861766066,3,3,1,675,3,,3,3,4,8339.32,21682.23,2,12,3.0,1,0,,3,3.0,5,,1,3,8339.32,1986,100071.84,
675,30,290.03550973654063,2,1,1,676,2,36.25443871706758,2,1,4,,6090.75,0,13,3.0,4,0,6.0,3,3.0,5,,1,2,,1993,28111.13,
676,34,290.03550973654063,-10,4,1,677,10,,3,1,3,2342.59,6090.75,6,18,3.0,4,1,,3,3.0,4,,1,2,2342.59,1989,28111.13,
677,57,973.8650793650794,24,2,1,678,3,,4,3,4,7865.83,20451.17,3,16,3.0,2,1,12.0,2,1.0,5,,1,4,7865.83,1966,94390.0,
678,38,556.2566609977324,1,4,1,679,1,,2,2,4,4492.84,11681.39,4,22,,3,0,12.0,2,4.0,8,,0,7,4492.84,1985,,
679,41,290.03550973654063,20,2,1,680,2,,3,1,2,2342.59,6090.75,1,22,4.0,4,0,4.0,5,2.0,4,,0,2,2342.59,1982,28111.13,
680,42,543.2142857142857,21,2,1,681,3,,3,2,3,4387.5,11407.5,2,16,3.0,2,1,11.0,5,3.0,5,,0,2,4387.5,1981,52650.0,
681,34,393.6111111111112,10,4,1,682,4,,3,1,3,3179.17,8265.83,1,17,3.0,4,1,,4,4.0,5,,2,0,3179.17,1989,38150.0,
682,30,556.2566609977324,26,4,1,683,3,,2,2,1,,11681.39,5,15,3.0,3,0,9.0,5,2.0,6,,0,1,,1993,53914.11,
683,29,246.484126984127,-13,1,1,684,13,,2,1,4,1990.83,5176.17,1,13,3.0,3,0,4.0,3,,4,,0,1,1990.83,1994,23890.0,
684,32,290.03550973654063,4,2,1,685,3,36.25443871706758,3,1,2,,6090.75,2,11,,1,1,,5,3.0,4,,1,2,,1991,28111.13,
685,25,412.6984126984127,5,2,1,686,2,,4,2,1,3333.33,8666.67,1,12,3.0,4,2,6.0,2,3.0,6,,1,5,3333.33,1998,,
686,53,1814.2222222222224,3,4,1,687,3,,3,4,3,14653.33,38098.67,3,16,3.0,4,3,21.0,5,2.0,5,,1,3,14653.33,1970,175840.0,
687,26,556.2566609977324,11,2,1,688,1,,3,2,1,,11681.39,1,13,3.0,3,1,5.0,3,3.0,5,,3,3,,1997,53914.11,
688,28,290.03550973654063,8,2,1,689,4,,3,1,4,2342.59,6090.75,1,21,4.0,4,0,,3,3.0,5,,0,2,2342.59,1995,,
689,28,584.0714285714286,16,2,1,690,2,,4,2,1,4717.5,12265.5,0,19,3.0,3,0,9.0,2,3.0,8,,0,7,4717.5,1995,,
690,58,556.2566609977324,1,4,1,691,4,,1,2,3,4492.84,11681.39,2,13,3.0,4,1,,2,3.0,5,,1,2,4492.84,1965,53914.11,
691,27,290.03550973654063,5,3,1,692,3,,3,1,2,,6090.75,1,12,3.0,2,0,4.0,2,,4,,1,2,,1996,28111.13,
692,54,502.3571428571429,20,4,1,693,4,,3,2,3,4057.5,10549.5,3,12,,4,0,20.0,4,2.0,4,,0,3,4057.5,1969,48690.0,
693,40,556.2566609977324,-45,2,1,694,45,,1,2,4,4492.84,11681.39,2,22,4.0,3,3,,2,2.0,4,,0,2,4492.84,1983,,
694,29,479.6587301587302,2,3,1,695,4,59.95734126984127,3,2,3,3874.17,10072.83,1,14,,1,1,,3,2.0,4,,0,2,3874.17,1994,46490.0,
695,50,1082.920634920635,10,3,1,696,4,,2,3,4,8746.67,22741.33,6,15,3.0,4,0,20.0,2,3.0,4,,1,3,8746.67,1973,104960.0,
696,24,290.03550973654063,1,1,1,697,1,36.25443871706758,3,1,2,2342.59,6090.75,1,16,3.0,2,0,6.0,4,3.0,5,,1,4,2342.59,1999,28111.13,
697,30,290.03550973654063,-37,3,1,698,37,36.25443871706758,3,1,4,,6090.75,4,15,3.0,3,1,9.0,3,1.0,5,,1,4,,1993,28111.13,
698,34,285.5873015873016,2,4,1,699,4,,2,1,3,,5997.33,3,12,3.0,3,1,14.0,3,3.0,7,,5,7,,1989,27680.0,
699,33,351.61904761904765,10,1,1,700,1,,1,1,4,2840.0,7384.0,7,13,3.0,1,3,8.0,2,3.0,4,,1,3,2840.0,1990,34080.0,
700,36,1032.4872861766066,-30,4,1,701,2,,3,3,4,8339.32,21682.23,1,14,3.0,4,0,,3,2.0,10,,9,7,8339.32,1987,100071.84,
701,41,556.2566609977324,10,2,1,702,4,69.53208262471655,3,2,4,,11681.39,7,14,3.0,4,0,,3,3.0,14,,1,10,,1982,53914.11,
702,39,387.4206349206349,8,1,1,703,3,,3,1,3,,8135.83,1,11,3.0,1,1,,3,3.0,8,,0,7,,1984,37550.0,
703,26,556.2566609977324,28,2,1,704,1,,3,2,2,4492.84,11681.39,1,20,4.0,4,2,,5,4.0,5,,1,4,4492.84,1997,,
704,24,290.03550973654063,7,3,1,705,1,,3,1,3,2342.59,6090.75,1,16,3.0,4,1,6.0,4,3.0,6,,1,2,2342.59,1999,28111.13,
705,27,225.6428571428572,6,4,1,706,1,28.205357142857142,2,1,3,,4738.5,0,12,3.0,3,2,6.0,5,2.0,5,,0,3,,1996,21870.0,
706,27,290.03550973654063,2,1,1,707,3,,3,1,1,2342.59,6090.75,0,11,3.0,2,1,5.0,3,3.0,4,,0,2,2342.59,1996,28111.13,
707,50,556.2566609977324,8,2,1,708,2,,3,2,3,,11681.39,3,14,3.0,1,1,18.0,4,3.0,4,,1,3,,1973,53914.11,
708,23,290.03550973654063,-49,1,1,709,2,,3,1,1,2342.59,6090.75,1,14,3.0,4,1,5.0,2,4.0,4,,0,2,2342.59,2000,28111.13,
709,39,556.2566609977324,-24,3,1,710,3,,4,2,2,4492.84,11681.39,9,15,3.0,3,1,,3,1.0,8,,3,6,4492.84,1984,53914.11,
710,52,439.3174603174604,19,4,1,711,4,54.91468253968255,3,1,4,3548.33,9225.67,0,18,3.0,1,1,,3,3.0,4,,1,2,3548.33,1971,42580.0,
711,26,549.5079365079365,8,3,1,712,4,,2,2,1,,11539.67,6,17,3.0,3,0,,2,2.0,4,,1,2,,1997,53260.0,
712,54,565.9126984126984,19,4,1,713,4,,3,2,1,4570.83,11884.17,9,11,,2,2,,4,3.0,5,,1,4,4570.83,1969,,
713,37,287.031746031746,10,1,1,714,4,,3,1,1,2318.33,6027.67,0,13,3.0,2,2,,3,2.0,5,,4,3,2318.33,1986,27820.0,
714,50,1819.8968253968253,2,3,1,715,3,227.4871031746032,3,4,3,,38217.83,5,16,3.0,4,0,,3,3.0,4,,0,3,,1973,176390.0,
715,42,625.4444444444445,1,2,1,716,4,78.18055555555556,2,2,4,,13134.33,9,13,3.0,4,1,8.0,4,3.0,4,,0,2,,1981,60620.0,
716,38,648.7619047619048,12,3,1,717,1,,2,2,1,5240.0,13624.0,2,15,3.0,3,1,,3,2.0,4,,1,2,5240.0,1985,62880.0,
717,25,353.26984126984127,2,1,1,718,1,,4,1,1,,7418.67,7,13,3.0,3,0,,3,2.0,4,,0,1,,1998,34240.0,
718,32,556.2566609977324,8,2,1,719,3,,4,2,3,4492.84,11681.39,5,12,3.0,3,1,9.0,3,2.0,5,,1,3,4492.84,1991,53914.11,
719,25,432.7142857142857,3,1,1,720,3,54.08928571428572,3,2,1,3495.0,9087.0,1,18,3.0,4,0,5.0,3,3.0,5,,0,3,3495.0,1998,41940.0,
720,42,556.2566609977324,3,3,1,721,3,,4,2,4,4492.84,11681.39,2,13,3.0,2,1,17.0,1,2.0,5,,1,3,4492.84,1981,,
721,33,290.03550973654063,3,2,1,722,4,,3,1,2,2342.59,6090.75,3,11,3.0,3,1,,4,4.0,4,,0,3,2342.59,1990,28111.13,
722,29,261.23809523809524,7,1,1,723,1,,2,1,4,2110.0,5486.0,6,14,3.0,3,3,8.0,5,3.0,4,,0,3,2110.0,1994,25320.0,
723,38,584.5873015873017,10,3,1,724,3,,3,2,4,,12276.33,1,13,3.0,2,0,6.0,1,3.0,5,,1,3,,1985,56660.0,
724,45,290.03550973654063,1,4,1,725,4,,3,1,4,2342.59,6090.75,3,14,,4,2,8.0,2,3.0,5,,0,2,2342.59,1978,,
725,31,556.2566609977324,1,1,1,726,3,,3,2,1,4492.84,11681.39,1,12,3.0,3,1,4.0,1,3.0,4,,0,3,4492.84,1992,53914.11,
726,22,290.03550973654063,8,1,1,727,2,,1,1,1,2342.59,6090.75,1,15,3.0,1,1,4.0,3,2.0,4,,1,1,2342.59,2001,28111.13,
727,59,1416.1746031746031,2,3,1,728,3,177.0218253968254,2,4,4,11438.33,29739.67,3,13,3.0,1,0,,4,3.0,5,,4,3,11438.33,1964,137260.0,
728,45,1582.7713464696226,11,2,1,729,4,,3,4,4,12783.92,33238.2,3,13,3.0,2,1,26.0,4,4.0,9,,1,1,12783.92,1978,,
729,45,290.03550973654063,24,4,1,730,2,,3,1,2,,6090.75,1,16,3.0,1,0,,3,3.0,6,,0,4,,1978,28111.13,
730,37,423.7380952380952,3,3,1,731,4,52.96726190476191,3,2,2,3422.5,8898.5,3,15,3.0,1,0,8.0,3,2.0,4,,0,1,3422.5,1986,41070.0,
731,26,290.03550973654063,-26,1,1,732,1,,2,1,3,2342.59,6090.75,1,13,3.0,3,2,,5,3.0,5,,1,3,2342.59,1997,28111.13,
732,26,290.03550973654063,1,2,1,733,1,36.25443871706758,2,1,1,2342.59,6090.75,1,16,3.0,1,2,6.0,2,3.0,5,,1,3,2342.59,1997,28111.13,
733,28,290.03550973654063,-42,1,1,734,42,,2,1,2,2342.59,6090.75,0,17,3.0,1,0,,2,1.0,5,,0,4,2342.59,1995,28111.13,
734,24,371.1190476190477,24,3,1,735,4,46.38988095238096,3,1,2,2997.5,7793.5,8,22,4.0,4,0,6.0,2,3.0,4,,1,2,2997.5,1999,35970.0,
735,30,556.2566609977324,10,3,1,736,3,69.53208262471655,2,2,3,4492.84,11681.39,1,18,3.0,1,1,,3,3.0,10,,1,4,4492.84,1993,53914.11,
736,43,556.2566609977324,9,3,1,737,1,,1,2,3,,11681.39,8,13,,2,0,7.0,2,2.0,4,,1,3,,1980,53914.11,
737,30,424.5634920634921,29,4,1,738,3,,3,2,1,3429.17,8915.83,8,19,3.0,3,3,8.0,3,3.0,4,,0,3,3429.17,1993,41150.0,
738,46,556.2566609977324,2,4,1,739,4,,3,2,4,,11681.39,2,11,3.0,3,1,,3,2.0,6,,1,4,,1977,53914.11,
739,42,647.1111111111111,2,5,1,740,4,80.88888888888889,4,2,1,5226.67,13589.33,7,16,3.0,1,1,,3,4.0,4,,0,3,5226.67,1981,62720.0,
740,25,556.2566609977324,10,4,1,741,3,,3,2,4,4492.84,11681.39,0,14,3.0,2,0,5.0,4,3.0,4,,1,1,4492.84,1998,53914.11,
741,27,259.6904761904762,4,2,1,742,1,,3,1,3,,5453.5,1,11,3.0,2,3,,2,,5,,0,3,,1996,25170.0,
742,56,1973.9841269841268,8,4,1,743,4,,3,5,2,15943.72,41453.67,6,14,3.0,1,0,36.0,4,3.0,7,,7,7,15943.72,1967,191324.62,
743,41,556.2566609977324,1,3,1,744,3,,3,2,1,,11681.39,0,17,3.0,4,1,,2,3.0,9,,1,7,,1982,53914.11,
744,28,556.2566609977324,26,3,1,745,3,,2,2,1,4492.84,11681.39,1,11,3.0,3,1,5.0,0,3.0,5,,0,4,4492.84,1995,53914.11,
745,52,1582.7713464696226,28,2,1,746,4,,4,4,3,12783.92,33238.2,2,11,3.0,2,1,,3,2.0,5,,0,2,12783.92,1971,153407.07,
746,26,402.7936507936508,2,1,1,747,1,,2,1,4,,8458.67,0,12,3.0,4,0,5.0,2,3.0,4,,1,1,,1997,39040.0,
747,49,556.2566609977324,28,2,1,748,1,,2,2,1,,11681.39,3,20,4.0,1,0,20.0,2,,4,3.0,1,3,,1974,53914.11,
748,34,290.03550973654063,1,4,1,749,4,,3,1,1,2342.59,6090.75,5,14,3.0,3,2,10.0,2,3.0,4,,1,3,2342.59,1989,28111.13,
749,32,949.6190476190476,7,5,1,750,4,118.70238095238096,3,2,4,7670.0,19942.0,4,12,3.0,3,1,7.0,3,,4,,0,3,7670.0,1991,92040.0,
750,33,451.1825396825397,7,3,1,751,4,56.39781746031746,3,2,1,3644.17,9474.83,0,14,3.0,1,2,5.0,2,3.0,4,,0,3,3644.17,1990,43730.0,
751,29,556.2566609977324,13,3,1,752,1,,3,2,2,4492.84,11681.39,5,11,,1,0,7.0,4,1.0,5,,0,0,4492.84,1994,,
752,30,212.9523809523809,-16,3,1,753,3,,3,1,3,1720.0,4472.0,0,21,4.0,1,1,6.0,3,4.0,5,,1,3,1720.0,1993,20640.0,
753,23,556.2566609977324,-11,1,1,754,11,,3,2,3,4492.84,11681.39,0,14,3.0,2,0,5.0,2,3.0,4,,1,2,4492.84,2000,53914.11,
754,33,556.2566609977324,25,3,1,755,4,,2,2,2,,11681.39,1,13,3.0,4,0,5.0,2,3.0,5,,0,2,,1990,53914.11,
755,35,250.7142857142857,28,4,1,756,2,31.339285714285715,2,1,3,2025.0,5265.0,0,23,4.0,1,2,6.0,5,3.0,5,,4,2,2025.0,1988,24300.0,
756,38,556.2566609977324,10,4,1,757,3,69.53208262471655,3,2,3,4492.84,11681.39,3,11,3.0,3,0,10.0,2,3.0,6,,1,2,4492.84,1985,53914.11,
757,28,503.1825396825397,27,3,1,758,2,,1,2,1,4064.17,10566.83,0,21,4.0,2,1,6.0,5,2.0,5,,0,0,4064.17,1995,48770.0,
758,37,556.2566609977324,19,3,1,759,3,,3,2,3,,11681.39,3,17,3.0,1,3,,2,2.0,4,3.0,0,2,,1986,53914.11,
