,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
602,No,travel rarely,,Life Sciences,M, human resources ,,yes,36,8,3,603,1.0,2,1,1,2342.59,609.08,0,21,4.0,3,0,3,3.0,5,0,3,28111.08
603,No,,,,M, research scientist ,,yes,31,11,4,604,4.0,3,1,4,2342.59,609.08,3,19,3.0,2,1,2,3.0,6,0,2,28111.13
604,No,travel frequently,,Medical,F, sales representative ,,no,37,21,2,605,3.0,3,1,4,2477.5,644.15,5,15,3.0,2,1,3,3.0,5,0,0,29730.0
605,No,travel rarely,,Life Sciences,F, human resources ,No,no,39,2,3,606,4.0,2,2,4,4336.67,1127.53,8,11,3.0,3,2,2,3.0,5,0,4,52040.0
606,No,,,,F, sales executive ,,yes,42,14,2,607,3.0,2,2,3,4492.84,1168.14,7,17,3.0,1,0,6,3.0,5,0,3,53914.11
607,No,travel rarely,,,M, sales executive ,No,no,30,8,2,608,3.0,3,3,3,8339.32,2168.22,5,11,3.0,1,1,2,4.0,8,7,7,100071.84
608,No,,,Medical,M, research director ,No,yes,50,1,2,609,4.0,3,4,4,14499.17,3769.78,9,22,,3,1,1,2.0,5,1,3,173990.0
609,No,travel rarely, Sales ,,M, manager ,Yes,yes,59,1,2,610,2.0,3,3,4,8339.32,2168.22,3,14,3.0,3,1,1,1.0,6,0,4,100071.84
610,No,,,Life Sciences,F, sales executive ,No,yes,54,2,4,611,3.0,2,3,3,8339.32,2168.22,6,11,3.0,2,1,4,3.0,9,7,0,100071.84
611,No,,,Medical,F, research scientist ,No,no,56,9,3,612,1.0,3,1,3,2342.59,609.08,2,19,3.0,2,1,4,3.0,5,0,3,28111.13
612,No,,,,M, manager ,No,yes,48,1,4,613,1.0,4,4,4,14070.83,3658.42,2,22,,3,0,3,2.0,5,2,1,168850.0
613,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,no,39,9,3,614,3.0,3,2,2,4492.84,1168.14,9,15,3.0,3,0,2,2.0,5,0,3,53914.11
614,No,travel rarely,,Technical Degree,M, human resources ,No,yes,35,8,4,615,3.0,3,1,3,3602.5,936.65,1,17,3.0,2,0,2,1.0,5,1,4,43230.0
615,No,travel rarely, Sales ,Marketing,M, sales executive ,No,no,42,4,4,616,2.0,3,2,1,4295.83,1116.92,7,13,3.0,4,0,3,,6,1,5,51550.0
616,Yes,,,,M, research scientist ,Yes,no,44,10,4,617,3.0,3,1,3,2446.67,636.13,1,11,3.0,3,0,4,3.0,6,0,2,29360.0
617,No,travel rarely,,,F, research scientist ,Yes,no,29,15,1,618,2.0,1,1,4,2342.59,609.08,0,18,,1,1,2,2.0,5,1,3,28111.13
618,No,,,Human Resources,M, human resources ,No,yes,33,2,3,619,2.0,3,1,3,2342.59,609.08,1,13,3.0,4,1,2,3.0,5,1,4,28111.08
619,No,travel frequently,,,F, manufacturing director ,No,no,54,1,4,620,4.0,3,3,3,8339.32,2168.22,7,17,3.0,1,1,2,1.0,5,1,4,100071.84
620,No,, Sales ,,F, manager ,,yes,46,4,2,621,4.0,2,5,2,15657.5,4070.95,2,14,3.0,3,1,2,3.0,11,0,8,187890.0
621,No,non travel,,Medical,F, manufacturing director ,Yes,yes,30,9,2,622,3.0,3,2,3,4492.84,1168.14,7,18,,3,0,3,3.0,8,1,7,53914.11
622,Yes,travel rarely,,Life Sciences,M, laboratory technician ,,yes,32,7,2,623,4.0,3,2,3,4069.17,1057.98,1,18,3.0,1,1,3,3.0,10,1,1,48830.0
623,Yes,,,,M, sales executive ,Yes,yes,40,25,4,624,4.0,2,3,2,8339.32,2168.22,2,12,3.0,3,0,2,3.0,5,1,0,100071.84
624,No,non travel,,,F, research scientist ,No,yes,34,26,1,625,1.0,2,1,3,1690.83,439.62,1,20,4.0,3,3,2,3.0,5,0,0,20290.0
625,No,travel rarely, Sales ,,M, sales executive ,,no,39,21,4,626,1.0,2,2,4,4492.84,1168.14,3,12,3.0,4,2,2,4.0,5,1,4,53914.11
626,No,,,,M, research scientist ,Yes,no,37,4,1,627,3.0,3,1,3,2496.67,649.13,7,15,3.0,4,0,2,3.0,6,1,3,29960.0
627,No,, Sales ,Life Sciences,M, sales executive ,,yes,33,41,1,628,4.0,3,2,4,4492.84,1168.14,6,13,3.0,1,0,2,4.0,5,1,2,53914.11
628,No,non travel, Research & Development ,,M, healthcare representative ,No,no,39,25,2,629,3.0,3,3,3,8339.32,2168.22,3,21,4.0,2,1,2,3.0,6,0,5,100071.84
629,No,travel rarely,,Other,F, laboratory technician ,No,yes,52,8,4,630,3.0,3,1,1,2342.59,609.08,9,13,,3,0,2,1.0,5,0,4,28111.13
630,No,,,,F, sales executive ,Yes,yes,36,3,4,631,1.0,3,2,2,7731.67,2010.23,3,16,3.0,4,0,3,3.0,5,0,1,92780.0
631,No,,,Life Sciences,M, laboratory technician ,,yes,36,47,4,632,4.0,2,2,4,4492.84,1168.14,1,16,3.0,3,0,2,2.0,10,1,8,53914.11
632,No,travel rarely,,,F, sales executive ,Yes,yes,24,4,1,633,4.0,3,2,3,3468.33,901.77,1,12,3.0,3,2,3,3.0,5,0,3,41619.96
633,No,travel rarely,,Life Sciences,F, laboratory technician ,No,no,34,1,3,634,4.0,2,1,2,2342.59,609.08,5,17,3.0,1,1,2,2.0,5,0,2,28111.13
634,No,, Sales ,,M, sales executive ,,yes,28,5,3,635,4.0,3,2,1,4492.84,1168.14,0,18,3.0,4,0,4,3.0,5,1,3,53914.11
635,No,travel rarely, Research & Development ,Medical,F, laboratory technician ,No,yes,33,4,4,636,1.0,2,1,2,2342.59,609.08,8,11,3.0,4,0,5,3.0,5,0,2,28111.13
636,No,travel rarely,,Medical,F, sales executive ,,yes,47,14,3,637,3.0,3,2,3,4492.84,1168.14,3,17,3.0,3,1,4,2.0,5,1,2,53914.11
637,Yes,,,Life Sciences,M, laboratory technician ,,no,40,9,4,638,4.0,3,1,1,2342.59,609.08,3,14,3.0,2,0,3,1.0,5,1,0,28111.13
638,No,travel rarely,,Technical Degree,M, research scientist ,No,yes,45,49,3,639,4.0,3,1,4,2342.59,609.08,4,20,4.0,4,1,3,3.0,5,0,3,28111.13
639,No,travel rarely,,,M, sales executive ,,yes,40,9,2,640,1.0,3,2,1,4492.84,1168.14,0,12,3.0,4,0,5,4.0,8,7,1,53914.11
640,No,,,Life Sciences,M, healthcare representative ,,yes,29,2,1,641,1.0,3,2,4,7377.5,1918.15,1,19,3.0,4,1,0,4.0,6,1,3,88530.0
641,No,,,Life Sciences,F, sales executive ,No,yes,40,14,2,642,4.0,3,2,1,4492.84,1168.14,1,15,3.0,3,1,2,3.0,5,1,2,53914.11
642,No,,,,M, laboratory technician ,,no,43,27,3,643,4.0,4,1,2,4063.33,1056.47,5,12,3.0,3,1,0,,6,0,2,48760.0
643,No,,,,M, research scientist ,No,yes,30,7,3,644,2.0,2,1,2,1784.17,463.88,1,12,3.0,2,1,3,2.0,6,1,1,21410.0
644,No,, Research & Development ,,F, manufacturing director ,,yes,38,2,2,645,4.0,2,3,3,6463.33,1680.47,3,19,3.0,4,1,6,4.0,5,0,2,77559.95999999999
645,No,travel rarely, Research & Development ,,F, research scientist ,,no,37,10,3,646,2.0,3,1,2,3280.0,852.8,1,11,3.0,1,1,2,1.0,8,7,7,39360.0
646,No,travel rarely,,Medical,M, manufacturing director ,No,yes,39,12,3,647,4.0,3,2,2,4492.84,1168.14,4,21,4.0,3,0,3,3.0,5,1,0,53914.11
647,No,travel rarely, Research & Development ,Life Sciences,M, healthcare representative ,No,yes,36,11,2,648,4.0,4,2,1,5701.67,1482.43,6,20,4.0,1,1,3,3.0,5,0,4,68420.0
648,Yes,travel rarely,,Medical,M, laboratory technician ,,yes,23,8,1,649,4.0,2,1,3,3324.17,864.28,1,11,,1,0,2,3.0,5,1,2,39890.0
649,No,,,,M, research scientist ,Yes,yes,35,2,4,650,1.0,2,1,4,4108.33,1068.17,0,14,3.0,3,0,2,4.0,5,1,4,49300.0
650,No,travel frequently,,Technical Degree,F, manufacturing director ,,yes,31,24,1,651,4.0,3,2,4,4492.84,1168.14,2,20,4.0,4,0,3,2.0,5,1,4,53914.11
651,No,travel rarely, Research & Development ,Other,F, laboratory technician ,No,yes,38,6,2,652,4.0,2,1,3,3085.0,802.1,1,11,3.0,2,1,3,3.0,5,0,4,37020.0
652,No,,,Medical,M, laboratory technician ,,yes,35,23,4,653,2.0,1,1,3,2254.17,586.08,0,16,,2,1,2,4.0,5,0,3,27050.0
653,No,,,,F, healthcare representative ,,yes,40,12,3,654,2.0,3,2,1,3706.67,963.73,2,12,3.0,2,1,3,3.0,7,7,7,44480.0
654,No,travel frequently, Research & Development ,,F, laboratory technician ,Yes,yes,27,48,2,655,4.0,3,1,4,1982.5,515.45,0,14,3.0,3,0,3,2.0,5,0,2,23790.0
655,No,,,,F, sales executive ,No,yes,41,8,3,656,3.0,3,2,2,4492.84,1168.14,5,21,4.0,3,1,3,3.0,5,1,4,53914.08
656,No,travel rarely,,Marketing,M, sales executive ,No,no,33,15,4,657,2.0,3,2,3,4572.5,1188.85,1,14,3.0,2,0,2,2.0,10,0,9,54870.0
657,No,,,Life Sciences,M, research director ,No,no,49,2,1,658,2.0,3,5,4,15943.72,4145.37,3,15,3.0,4,0,3,3.0,5,4,3,191324.64
658,No,non travel,,,M, laboratory technician ,No,yes,36,9,4,659,1.0,4,1,2,2341.67,608.83,1,22,4.0,2,0,3,3.0,5,0,2,28100.0
659,No,,,Life Sciences,M, sales executive ,,no,41,3,3,660,3.0,2,2,2,7448.33,1936.57,2,11,3.0,3,1,5,3.0,5,0,4,89380.0
660,No,,,Medical,F, research scientist ,No,yes,29,41,4,661,4.0,2,1,1,2342.59,609.08,1,14,3.0,2,0,3,1.0,5,0,4,28111.13
661,No,non travel,,Medical,M, manufacturing director ,No,yes,31,5,3,662,2.0,3,2,1,8280.0,2152.8,0,19,3.0,2,0,2,3.0,9,1,7,99360.0
662,Yes,travel rarely,,Life Sciences,M, sales representative ,No,no,36,9,4,663,3.0,2,1,1,2342.59,609.08,7,23,4.0,2,0,4,,5,0,3,28111.13
663,No,travel rarely,,Medical,F, research scientist ,No,no,43,2,2,664,4.0,4,1,3,2342.59,609.08,1,12,3.0,4,2,3,2.0,5,1,4,28111.13
664,No,travel frequently,,Life Sciences,F, sales executive ,No,no,33,18,3,665,4.0,4,2,1,4492.84,1168.14,2,19,,1,2,3,3.0,5,1,3,53914.11
665,No,, Sales ,Marketing,F, sales executive ,,no,44,1,5,666,2.0,3,2,1,4545.0,1181.7,5,21,4.0,3,1,2,2.0,4,1,3,54540.0
666,No,,,Life Sciences,F, laboratory technician ,No,yes,38,29,5,667,4.0,3,2,4,4492.84,1168.14,1,11,3.0,4,0,2,3.0,10,9,9,53914.11
667,No,,,Medical,F, research director ,,no,50,7,2,668,2.0,2,5,3,15616.67,4060.33,5,12,,4,1,2,2.0,27,13,8,187400.04
668,No,travel frequently,,,F, sales executive ,No,no,59,1,1,669,1.0,2,2,3,4560.83,1185.82,7,11,,4,0,2,2.0,4,1,3,54730.0
669,No,travel frequently,,Life Sciences,M, healthcare representative ,No,no,40,1,4,670,3.0,2,4,2,11252.5,2925.65,1,22,4.0,4,1,3,2.0,22,11,11,135030.0
670,No,travel rarely,,Technical Degree,F, research director ,No,no,54,2,4,671,1.0,3,3,3,11290.83,2935.62,9,12,3.0,1,1,5,1.0,4,0,3,135490.0
671,No,,,,F, research director ,Yes,yes,50,47,3,672,1.0,3,5,2,15143.33,3937.27,3,19,3.0,1,0,1,2.0,8,0,7,181720.0
672,No,non travel,,,F, manager ,,yes,54,26,3,673,4.0,4,4,4,12783.92,3323.82,2,12,,3,0,3,3.0,5,4,4,153407.07
673,No,,,Life Sciences,M, laboratory technician ,No,yes,24,18,1,674,2.0,3,1,3,2311.67,601.03,0,12,3.0,3,1,2,3.0,5,1,2,27740.0
674,No,travel rarely,,Life Sciences,M, sales executive ,No,yes,37,3,3,675,3.0,3,3,4,8339.32,2168.22,2,12,3.0,1,0,3,3.0,5,1,3,100071.84
675,No,travel rarely,,,M, laboratory technician ,No,yes,30,2,1,676,2.0,2,1,4,2342.59,609.08,0,13,3.0,4,0,3,3.0,5,1,2,28111.13
676,No,travel frequently,,,F, sales representative ,No,no,34,10,4,677,4.0,3,1,3,2342.59,609.08,6,18,3.0,4,1,3,3.0,4,1,2,28111.13
677,No,travel rarely, Research & Development ,,M, healthcare representative ,,yes,57,24,2,678,3.0,4,3,4,7865.83,2045.12,3,16,3.0,2,1,2,1.0,5,1,4,94390.0
678,No,travel rarely,,Life Sciences,F, sales executive ,,no,38,1,4,679,1.0,2,2,4,4492.84,1168.14,4,22,,3,0,2,4.0,8,0,7,53914.08
679,Yes,travel rarely,,Marketing,F, sales representative ,Yes,yes,41,20,2,680,2.0,3,1,2,2342.59,609.08,1,22,4.0,4,0,5,2.0,4,0,2,28111.13
680,No,,,,F, manufacturing director ,,no,42,21,2,681,3.0,3,2,3,4387.5,1140.75,2,16,3.0,2,1,5,3.0,5,0,2,52650.0
681,No,,,,M, research scientist ,Yes,yes,34,10,4,682,4.0,3,1,3,3179.17,826.58,1,17,3.0,4,1,4,4.0,5,2,0,38150.0
682,Yes,,,,F, sales executive ,,yes,30,26,4,683,3.0,2,2,1,4492.84,1168.14,5,15,3.0,3,0,5,2.0,6,0,1,53914.11
683,Yes,travel rarely,,Medical,M, research scientist ,,yes,29,13,1,684,4.0,2,1,4,1990.83,517.62,1,13,3.0,3,0,3,,4,0,1,23890.0
684,No,,,,F, sales representative ,No,no,32,4,2,685,3.0,3,1,2,2342.59,609.08,2,11,,1,1,5,3.0,4,1,2,28111.13
685,No,,,Life Sciences,M, healthcare representative ,No,yes,25,5,2,686,2.0,4,2,1,3333.33,866.67,1,12,3.0,4,2,2,3.0,6,1,5,39999.96
686,No,,,,M, research director ,Yes,yes,53,3,4,687,3.0,3,4,3,14653.33,3809.87,3,16,3.0,4,3,5,2.0,5,1,3,175840.0
687,No,, Research & Development ,Medical,M, healthcare representative ,,yes,26,11,2,688,1.0,3,2,1,4492.84,1168.14,1,13,3.0,3,1,3,3.0,5,3,3,53914.11
688,No,,,,F, research scientist ,No,yes,28,8,2,689,4.0,3,1,4,2342.59,609.08,1,21,4.0,4,0,3,3.0,5,0,2,28111.08
689,No,travel rarely,,Medical,M, healthcare representative ,,yes,28,16,2,690,2.0,4,2,1,4717.5,1226.55,0,19,3.0,3,0,2,3.0,8,0,7,56610.0
690,No,, Research & Development ,Life Sciences,M, healthcare representative ,Yes,yes,58,1,4,691,4.0,1,2,3,4492.84,1168.14,2,13,3.0,4,1,2,3.0,5,1,2,53914.11
691,No,travel rarely,,,F, research scientist ,,yes,27,5,3,692,3.0,3,1,2,2342.59,609.08,1,12,3.0,2,0,2,,4,1,2,28111.13
692,No,travel frequently,,Life Sciences,F, research scientist ,,no,54,20,4,693,4.0,3,2,3,4057.5,1054.95,3,12,,4,0,4,2.0,4,0,3,48690.0
693,No,travel rarely,,,M, sales executive ,,yes,40,45,2,694,4.0,1,2,4,4492.84,1168.14,2,22,4.0,3,3,2,2.0,4,0,2,53914.08
694,No,non travel,,Life Sciences,M, sales executive ,,yes,29,2,3,695,4.0,3,2,3,3874.17,1007.28,1,14,,1,1,3,2.0,4,0,2,46490.0
695,No,travel rarely,,,M, healthcare representative ,No,no,50,10,3,696,4.0,2,3,4,8746.67,2274.13,6,15,3.0,4,0,2,3.0,4,1,3,104960.0
696,Yes,travel rarely,,Technical Degree,F, sales representative ,Yes,yes,24,1,1,697,1.0,3,1,2,2342.59,609.08,1,16,3.0,2,0,4,3.0,5,1,4,28111.13
697,No,, Research & Development ,,M, laboratory technician ,,no,30,37,3,698,4.0,3,1,4,2342.59,609.08,4,15,3.0,3,1,3,1.0,5,1,4,28111.13
698,No,,,,M, research scientist ,,yes,34,2,4,699,4.0,2,1,3,2306.67,599.73,3,12,3.0,3,1,3,3.0,7,5,7,27680.0
699,Yes,travel rarely,,,M, laboratory technician ,No,no,33,10,1,700,1.0,1,1,4,2840.0,738.4,7,13,3.0,1,3,2,3.0,4,1,3,34080.0
700,No,non travel,,Medical,M, sales executive ,,yes,36,30,4,701,2.0,3,3,4,8339.32,2168.22,1,14,3.0,4,0,3,2.0,10,9,7,100071.84
701,No,non travel, Sales ,,M, sales executive ,No,yes,41,10,2,702,4.0,3,2,4,4492.84,1168.14,7,14,3.0,4,0,3,3.0,14,1,10,53914.11
702,No,travel frequently,,,F, laboratory technician ,No,yes,39,8,1,703,3.0,3,1,3,3129.17,813.58,1,11,3.0,1,1,3,3.0,8,0,7,37550.0
703,No,travel rarely,,Marketing,M, sales executive ,,yes,26,28,2,704,1.0,3,2,2,4492.84,1168.14,1,20,4.0,4,2,5,4.0,5,1,4,53914.08
704,Yes,travel frequently, Research & Development ,,F, laboratory technician ,,yes,24,7,3,705,1.0,3,1,3,2342.59,609.08,1,16,3.0,4,1,4,3.0,6,1,2,28111.13
705,No,, Research & Development ,,F, research scientist ,No,yes,27,6,4,706,1.0,2,1,3,1822.5,473.85,0,12,3.0,3,2,5,2.0,5,0,3,21870.0
706,Yes,travel rarely,,Marketing,M, sales representative ,No,yes,27,2,1,707,3.0,3,1,1,2342.59,609.08,0,11,3.0,2,1,3,3.0,4,0,2,28111.13
707,Yes,, Sales ,Technical Degree,M, sales executive ,,no,50,8,2,708,2.0,3,2,3,4492.84,1168.14,3,14,3.0,1,1,4,3.0,4,1,3,53914.11
708,No,travel rarely,,,M, laboratory technician ,No,yes,23,49,1,709,2.0,3,1,1,2342.59,609.08,1,14,3.0,4,1,2,4.0,4,0,2,28111.13
709,No,travel rarely,,,F, human resources ,,no,39,24,3,710,3.0,4,2,2,4492.84,1168.14,9,15,3.0,3,1,3,1.0,8,3,6,53914.11
710,No,non travel,,Medical,M, research scientist ,No,yes,52,19,4,711,4.0,3,1,4,3548.33,922.57,0,18,3.0,1,1,3,3.0,4,1,2,42580.0
711,Yes,,,,M, sales executive ,No,yes,26,8,3,712,4.0,2,2,1,4438.33,1153.97,6,17,3.0,3,0,2,2.0,4,1,2,53260.0
712,No,,,,F, manufacturing director ,Yes,yes,54,19,4,713,4.0,3,2,1,4570.83,1188.42,9,11,,2,2,4,3.0,5,1,4,54849.96
713,No,travel rarely,,Life Sciences,F, research scientist ,Yes,no,37,10,1,714,4.0,3,1,1,2318.33,602.77,0,13,3.0,2,2,3,2.0,5,4,3,27820.0
714,No,travel rarely, Research & Development ,,M, research director ,,no,50,2,3,715,3.0,3,4,3,14699.17,3821.78,5,16,3.0,4,0,3,3.0,4,0,3,176390.0
715,No,,,Life Sciences,F, manufacturing director ,,no,42,1,2,716,4.0,2,2,4,5051.67,1313.43,9,13,3.0,4,1,4,3.0,4,0,2,60620.0
716,No,travel frequently, Research & Development ,,M, healthcare representative ,,no,38,12,3,717,1.0,2,2,1,5240.0,1362.4,2,15,3.0,3,1,3,2.0,4,1,2,62880.0
717,No,travel rarely,,Medical,M, research scientist ,No,no,25,2,1,718,1.0,4,1,1,2853.33,741.87,7,13,3.0,3,0,3,2.0,4,0,1,34240.0
718,No,,,,F, research scientist ,,yes,32,8,2,719,3.0,4,2,3,4492.84,1168.14,5,12,3.0,3,1,3,2.0,5,1,3,53914.11
719,No,,,,M, sales executive ,Yes,yes,25,3,1,720,3.0,3,2,1,3495.0,908.7,1,18,3.0,4,0,3,3.0,5,0,3,41940.0
720,No,,,,F, laboratory technician ,Yes,yes,42,3,3,721,3.0,4,2,4,4492.84,1168.14,2,13,3.0,2,1,1,2.0,5,1,3,53914.08
721,No,,,Human Resources,M, human resources ,Yes,no,33,3,2,722,4.0,3,1,2,2342.59,609.08,3,11,3.0,3,1,4,4.0,4,0,3,28111.13
722,No,travel rarely,,Medical,F, laboratory technician ,No,no,29,7,1,723,1.0,2,1,4,2110.0,548.6,6,14,3.0,3,3,5,3.0,4,0,3,25320.0
723,No,non travel,,,F, sales executive ,Yes,yes,38,10,3,724,3.0,3,2,4,4721.67,1227.63,1,13,3.0,2,0,1,3.0,5,1,3,56660.0
724,No,travel rarely, Research & Development ,,F, laboratory technician ,No,no,45,1,4,725,4.0,3,1,4,2342.59,609.08,3,14,,4,2,2,3.0,5,0,2,28111.08
725,No,travel frequently,,,F, manufacturing director ,No,no,31,1,1,726,3.0,3,2,1,4492.84,1168.14,1,12,3.0,3,1,1,3.0,4,0,3,53914.11
726,No,, Research & Development ,Life Sciences,M, laboratory technician ,,yes,22,8,1,727,2.0,1,1,1,2342.59,609.08,1,15,3.0,1,1,3,2.0,4,1,1,28111.13
727,No,travel rarely,,,F, manufacturing director ,,no,59,2,3,728,3.0,2,4,4,11438.33,2973.97,3,13,3.0,1,0,4,3.0,5,4,3,137260.0
728,No,, Sales ,,F, manager ,No,no,45,11,2,729,4.0,3,4,4,12783.92,3323.82,3,13,3.0,2,1,4,4.0,9,1,1,153407.04
729,No,travel rarely,,,M, human resources ,No,yes,45,24,4,730,2.0,3,1,2,2342.59,609.08,1,16,3.0,1,0,3,3.0,6,0,4,28111.13
730,No,travel rarely,,,F, healthcare representative ,No,yes,37,3,3,731,4.0,3,2,2,3422.5,889.85,3,15,3.0,1,0,3,2.0,4,0,1,41070.0
731,No,,,Medical,F, research scientist ,No,no,26,26,1,732,1.0,2,1,3,2342.59,609.08,1,13,3.0,3,2,5,3.0,5,1,3,28111.13
732,No,,,Medical,M, laboratory technician ,No,yes,26,1,2,733,1.0,2,1,1,2342.59,609.08,1,16,3.0,1,2,2,3.0,5,1,3,28111.13
733,No,,,,M, research scientist ,No,yes,28,42,1,734,4.0,2,1,2,2342.59,609.08,0,17,3.0,1,0,2,1.0,5,0,4,28111.13
734,No,,,Medical,M, laboratory technician ,No,no,24,24,3,735,4.0,3,1,2,2997.5,779.35,8,22,4.0,4,0,2,3.0,4,1,2,35970.0
735,No,travel rarely,,Marketing,M, sales executive ,No,no,30,10,3,736,3.0,2,2,3,4492.84,1168.14,1,18,3.0,1,1,3,3.0,10,1,4,53914.11
736,Yes,,,,F, sales executive ,No,yes,43,9,3,737,1.0,1,2,3,4492.84,1168.14,8,13,,2,0,2,2.0,4,1,3,53914.11
737,No,travel rarely,,Life Sciences,M, sales executive ,,no,30,29,4,738,3.0,3,2,1,3429.17,891.58,8,19,3.0,3,3,3,3.0,4,0,3,41150.0
738,No,travel rarely,,Technical Degree,M, manufacturing director ,,yes,46,2,4,739,4.0,3,2,4,4492.84,1168.14,2,11,3.0,3,1,3,2.0,6,1,4,53914.11
739,No,non travel, Human Resources ,,M, human resources ,No,yes,42,2,5,740,4.0,4,2,1,5226.67,1358.93,7,16,3.0,1,1,3,4.0,4,0,3,62720.0
740,No,,,Life Sciences,M, sales executive ,No,no,25,10,4,741,3.0,3,2,4,4492.84,1168.14,0,14,3.0,2,0,4,3.0,4,1,1,53914.11
741,No,,,,M, research scientist ,,yes,27,4,2,742,1.0,3,1,3,2097.5,545.35,1,11,3.0,2,3,2,,5,0,3,25170.0
742,No,travel rarely,,Life Sciences,M, manager ,No,no,56,8,4,743,4.0,3,5,2,15943.72,4145.37,6,14,3.0,1,0,4,3.0,7,7,7,191324.62
743,No,travel frequently, Sales ,Marketing,F, sales executive ,,yes,41,1,3,744,3.0,3,2,1,4492.84,1168.14,0,17,3.0,4,1,2,3.0,9,1,7,53914.11
744,No,,,Life Sciences,M, sales executive ,,yes,28,26,3,745,3.0,2,2,1,4492.84,1168.14,1,11,3.0,3,1,0,3.0,5,0,4,53914.11
745,No,travel frequently,,,F, manufacturing director ,,yes,52,28,2,746,4.0,4,4,3,12783.92,3323.82,2,11,3.0,2,1,3,2.0,5,0,2,153407.07
746,No,travel rarely,,Medical,M, research scientist ,No,yes,26,2,1,747,1.0,2,1,4,3253.33,845.87,0,12,3.0,4,0,2,3.0,4,1,1,39040.0
747,Yes,travel frequently,,,M, laboratory technician ,No,yes,49,28,2,748,1.0,2,2,1,4492.84,1168.14,3,20,4.0,1,0,2,,4,1,3,53914.11
748,No,travel frequently,,Other,M, research scientist ,,yes,34,1,4,749,4.0,3,1,1,2342.59,609.08,5,14,3.0,3,2,2,3.0,4,1,3,28111.13
749,No,,,Marketing,M, sales executive ,,yes,32,7,5,750,4.0,3,2,4,7670.0,1994.2,4,12,3.0,3,1,3,,4,0,3,92040.0
750,No,,,Medical,M, sales executive ,No,no,33,7,3,751,4.0,3,2,1,3644.17,947.48,0,14,3.0,1,2,2,3.0,4,0,3,43730.0
751,Yes,, Sales ,,F, sales executive ,No,no,29,13,3,752,1.0,3,2,2,4492.84,1168.14,5,11,,1,0,4,1.0,5,0,0,53914.08
752,No,,,Life Sciences,M, human resources ,,no,30,16,3,753,3.0,3,1,3,1720.0,447.2,0,21,4.0,1,1,3,4.0,5,1,3,20640.0
753,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,no,23,11,1,754,4.0,3,2,3,4492.84,1168.14,0,14,3.0,2,0,2,3.0,4,1,2,53914.11
754,No,,,,M, manufacturing director ,No,yes,33,25,3,755,4.0,2,2,2,4492.84,1168.14,1,13,3.0,4,0,2,3.0,5,0,2,53914.11
755,No,,,,F, sales representative ,,yes,35,28,4,756,2.0,2,1,3,2025.0,526.5,0,23,4.0,1,2,5,3.0,5,4,2,24300.0
756,No,travel frequently,,,M, human resources ,No,yes,38,10,4,757,3.0,3,2,3,4492.84,1168.14,3,11,3.0,3,0,2,3.0,6,1,2,53914.11
757,No,,,,F, manufacturing director ,,yes,28,27,3,758,2.0,1,2,1,4064.17,1056.68,0,21,4.0,2,1,5,2.0,5,0,0,48770.0
758,No,,,Life Sciences,M, manufacturing director ,No,no,37,19,3,759,3.0,3,2,3,4492.84,1168.14,3,17,3.0,1,3,2,2.0,4,0,2,53914.11
759,No,, Research & Development ,Technical Degree,F, research scientist ,,no,24,2,1,760,1.0,3,1,4,3133.33,814.67,1,13,3.0,3,0,2,3.0,6,1,3,37600.0
760,No,,,,M, laboratory technician ,,yes,36,7,3,761,1.0,3,1,2,1677.5,436.15,2,11,3.0,3,0,4,3.0,4,1,3,20130.0
761,No,travel frequently,,,F, laboratory technician ,,no,38,2,3,762,4.0,2,1,2,2342.59,609.08,1,22,4.0,2,0,3,3.0,4,3,3,28111.13
762,No,travel rarely,,Medical,M, healthcare representative ,No,no,53,24,4,763,2.0,4,3,4,8339.32,2168.22,3,15,3.0,3,0,2,3.0,4,1,2,100071.84
763,No,travel frequently,,,M, sales executive ,,yes,37,1,4,764,3.0,1,2,4,4492.84,1168.14,1,14,3.0,3,2,2,2.0,6,1,3,53914.11
764,No,, Research & Development ,Medical,M, research scientist ,No,yes,24,12,3,765,3.0,4,1,3,2342.59,609.08,1,16,3.0,4,1,1,3.0,5,0,4,28111.13
765,No,travel rarely,,Medical,F, laboratory technician ,No,no,29,9,4,766,4.0,3,1,3,2478.33,644.37,9,17,3.0,3,1,2,3.0,5,1,2,29740.0
766,No,travel rarely,,,M, sales executive ,No,no,32,19,3,767,4.0,1,3,3,8339.32,2168.22,3,13,3.0,3,1,2,1.0,4,0,2,100071.84
767,No,travel rarely,,Medical,M, laboratory technician ,No,yes,42,12,3,768,2.0,3,1,2,2305.0,599.3,8,22,4.0,2,3,6,2.0,5,0,4,27660.0
768,No,,,Life Sciences,M, laboratory technician ,No,yes,41,9,4,769,3.0,3,1,1,2342.59,609.08,1,20,4.0,2,2,2,3.0,5,0,4,28111.13
