,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
581,27,55.63,2,3,1,582,4.0,6.95,3,2,3,4492.84,1168.14,1,11,3.0,1,0,5.0,3,3.0,5,,0,4,4492.84,1996,53914.08,,
582,27,65.51,1,1,1,583,3.0,8.19,3,2,2,5290.83,1375.62,0,13,3.0,4,1,,0,,5,,1,4,5290.83,1996,63489.96,,
583,41,55.63,6,3,1,584,4.0,6.95,2,2,2,4492.84,1168.14,6,15,3.0,4,0,,3,3.0,5,,1,2,4492.84,1982,53914.11,,True
584,37,29.0,10,3,1,585,3.0,3.63,3,1,1,2342.59,609.08,6,20,4.0,2,1,,3,3.0,5,4.0,0,3,2342.59,1986,28111.13,,True
585,40,65.83,22,2,1,586,4.0,8.23,2,2,3,5316.67,1382.33,2,12,3.0,1,2,8.0,6,3.0,6,,1,0,,1983,63800.0,,
586,55,158.28,2,3,1,587,3.0,19.78,3,4,4,12783.92,3323.82,2,13,3.0,3,0,,2,3.0,5,,1,2,12783.92,1968,153407.07,,True
587,26,32.0,3,1,1,588,3.0,4.0,3,1,1,2585.0,672.1,0,22,4.0,3,0,,2,3.0,6,,0,4,,1997,31020.0,,
588,40,55.63,2,2,1,589,4.0,6.95,3,2,2,4492.84,1168.14,7,12,3.0,3,2,,5,3.0,5,,1,3,4492.84,1983,53914.11,,True
589,25,55.63,4,2,1,590,2.0,6.95,2,2,4,4492.84,1168.14,1,11,3.0,2,0,5.0,3,3.0,5,,1,3,,1998,53914.11,,
590,30,55.63,12,3,1,591,2.0,6.95,3,2,3,4492.84,1168.14,0,11,,2,0,,6,3.0,5,,4,4,,1993,53914.11,,
591,52,103.25,32,3,1,592,4.0,12.91,2,3,3,8339.32,2168.22,2,14,,3,0,,4,3.0,5,,0,4,,1971,100071.84,,
592,42,47.01,12,2,1,593,1.0,5.88,3,2,3,3796.67,987.13,2,11,3.0,2,1,19.0,3,3.0,5,,0,2,3796.67,1981,45560.0,,True
593,30,55.63,2,3,1,594,3.0,6.95,1,2,4,4492.84,1168.14,2,20,4.0,3,0,11.0,2,3.0,5,,0,2,4492.84,1993,53914.08,,
594,35,43.64,22,3,1,595,4.0,5.46,1,1,3,3525.0,916.5,0,15,3.0,3,0,,2,3.0,5,,4,3,3525.0,1988,42300.0,,True
595,31,103.25,7,3,1,596,3.0,12.91,2,3,4,8339.32,2168.22,9,21,4.0,3,1,10.0,3,2.0,5,,0,1,,1992,100071.84,,
596,35,50.13,1,3,1,597,1.0,6.27,3,2,3,4049.17,1052.78,1,16,3.0,4,0,5.0,3,3.0,5,,0,3,,1988,48590.0,,
597,25,29.0,13,1,1,598,2.0,3.63,3,1,3,2342.59,609.08,1,11,3.0,3,0,7.0,1,3.0,7,,0,6,2342.59,1998,28111.13,,True
598,32,65.23,9,4,1,599,1.0,8.15,3,2,4,5268.33,1369.77,1,12,3.0,4,1,6.0,2,,6,,0,5,,1991,63220.0,,
599,47,55.63,27,2,1,600,2.0,6.95,4,2,3,4492.84,1168.14,4,12,3.0,4,0,8.0,2,3.0,5,,1,3,4492.84,1976,53914.11,,True
600,30,29.0,5,4,1,601,2.0,3.63,2,1,4,2342.59,609.08,9,12,3.0,2,1,10.0,3,2.0,5,,0,3,,1993,28111.13,,
601,45,111.03,9,3,1,602,4.0,13.88,3,3,1,8967.5,2331.55,4,12,3.0,3,1,18.0,2,3.0,5,,0,2,8967.5,1978,107610.0,,True
602,36,29.0,8,3,1,603,1.0,3.63,2,1,1,2342.59,609.08,0,21,4.0,3,0,,3,3.0,5,,0,3,2342.59,1987,28111.08,,
603,31,29.0,11,4,1,604,4.0,3.63,3,1,4,2342.59,609.08,3,19,3.0,2,1,,2,3.0,6,,0,2,2342.59,1992,28111.13,,True
604,37,30.67,21,2,1,605,3.0,3.83,3,1,4,2477.5,644.15,5,15,3.0,2,1,,3,3.0,5,4.0,0,0,,1986,29730.0,,
605,39,53.69,2,3,1,606,4.0,6.71,2,2,4,4336.67,1127.53,8,11,3.0,3,2,13.0,2,3.0,5,,0,4,4336.67,1984,52040.0,,True
606,42,55.63,14,2,1,607,3.0,6.95,2,2,3,4492.84,1168.14,7,17,3.0,1,0,,6,3.0,5,,0,3,4492.84,1981,53914.11,,True
607,30,103.25,8,2,1,608,3.0,12.91,3,3,3,8339.32,2168.22,5,11,3.0,1,1,,2,4.0,8,,7,7,8339.32,1993,100071.84,,True
608,50,179.51,1,2,1,609,4.0,22.44,3,4,4,14499.17,3769.78,9,22,,3,1,32.0,1,2.0,5,,1,3,14499.17,1973,173990.0,,True
609,59,103.25,1,2,1,610,2.0,12.91,3,3,4,8339.32,2168.22,3,14,3.0,3,1,14.0,1,1.0,6,,0,4,8339.32,1964,100071.84,,
610,54,103.25,2,4,1,611,3.0,12.91,2,3,3,8339.32,2168.22,6,11,3.0,2,1,13.0,4,3.0,9,,7,0,8339.32,1969,100071.84,,True
611,56,29.0,9,3,1,612,1.0,3.63,3,1,3,2342.59,609.08,2,19,3.0,2,1,18.0,4,3.0,5,,0,3,,1967,28111.13,,
612,48,174.21,1,4,1,613,1.0,21.78,4,4,4,14070.83,3658.42,2,22,,3,0,,3,2.0,5,,2,1,,1975,168850.0,,
613,39,55.63,9,3,1,614,3.0,6.95,3,2,2,4492.84,1168.14,9,15,3.0,3,0,9.0,2,2.0,5,,0,3,4492.84,1984,53914.11,,True
614,35,44.6,8,4,1,615,3.0,5.58,3,1,3,3602.5,936.65,1,17,3.0,2,0,6.0,2,1.0,5,,1,4,,1988,43230.0,,
615,42,53.19,4,4,1,616,2.0,6.65,3,2,1,4295.83,1116.92,7,13,3.0,4,0,,3,,6,,1,5,4295.83,1981,51550.0,,True
616,44,30.29,10,4,1,617,3.0,3.79,3,1,3,2446.67,636.13,1,11,3.0,3,0,6.0,4,3.0,6,,0,2,,1979,29360.0,,
617,29,29.0,15,1,1,618,2.0,3.63,1,1,4,2342.59,609.08,0,18,,1,1,6.0,2,2.0,5,,1,3,,1994,28111.13,,
618,33,29.0,2,3,1,619,2.0,3.63,3,1,3,2342.59,609.08,1,13,3.0,4,1,5.0,2,3.0,5,,1,4,2342.59,1990,28111.08,,
619,54,103.25,1,4,1,620,4.0,12.91,3,3,3,8339.32,2168.22,7,17,3.0,1,1,33.0,2,1.0,5,,1,4,8339.32,1969,100071.84,,True
620,46,193.85,4,2,1,621,4.0,24.23,2,5,2,15657.5,4070.95,2,14,3.0,3,1,,2,3.0,11,,0,8,15657.5,1977,187890.0,,True
621,30,55.63,9,2,1,622,3.0,6.95,3,2,3,4492.84,1168.14,7,18,,3,0,10.0,3,3.0,8,4.0,1,7,4492.84,1993,53914.11,,True
622,32,50.38,7,2,1,623,4.0,6.3,3,2,3,4069.17,1057.98,1,18,3.0,1,1,,3,3.0,10,,1,1,4069.17,1991,48830.0,,True
623,40,103.25,25,4,1,624,4.0,12.91,2,3,2,8339.32,2168.22,2,12,3.0,3,0,9.0,2,3.0,5,,1,0,,1983,100071.84,,
624,34,20.93,26,1,1,625,1.0,2.62,2,1,3,1690.83,439.62,1,20,4.0,3,3,5.0,2,3.0,5,,0,0,,1989,20290.0,,
625,39,55.63,21,4,1,626,1.0,6.95,2,2,4,4492.84,1168.14,3,12,3.0,4,2,8.0,2,4.0,5,,1,4,,1984,53914.11,,
626,37,30.91,4,1,1,627,3.0,3.86,3,1,3,2496.67,649.13,7,15,3.0,4,0,8.0,2,3.0,6,,1,3,2496.67,1986,29960.0,,True
627,33,55.63,41,1,1,628,4.0,6.95,3,2,4,4492.84,1168.14,6,13,3.0,1,0,8.0,2,4.0,5,,1,2,4492.84,1990,53914.11,,True
628,39,103.25,25,2,1,629,3.0,12.91,3,3,3,8339.32,2168.22,3,21,4.0,2,1,13.0,2,3.0,6,,0,5,8339.32,1984,100071.84,,True
629,52,29.0,8,4,1,630,3.0,3.63,3,1,1,2342.59,609.08,9,13,,3,0,12.0,2,1.0,5,,0,4,,1971,28111.13,,
630,36,95.73,3,4,1,631,1.0,11.97,3,2,2,7731.67,2010.23,3,16,3.0,4,0,15.0,3,3.0,5,,0,1,7731.67,1987,92780.0,,True
631,36,55.63,47,4,1,632,4.0,6.95,2,2,4,4492.84,1168.14,1,16,3.0,3,0,10.0,2,2.0,10,,1,8,4492.84,1987,53914.11,,True
632,24,42.94,4,1,1,633,4.0,5.37,3,2,3,3468.33,901.77,1,12,3.0,3,2,,3,3.0,5,,0,3,3468.33,1999,41619.96,,
633,34,29.0,1,3,1,634,4.0,3.63,2,1,2,2342.59,609.08,5,17,3.0,1,1,7.0,2,2.0,5,,0,2,,1989,28111.13,,
634,28,55.63,5,3,1,635,4.0,6.95,3,2,1,4492.84,1168.14,0,18,3.0,4,0,,4,3.0,5,,1,3,4492.84,1995,53914.11,,True
635,33,29.0,4,4,1,636,1.0,3.63,2,1,2,2342.59,609.08,8,11,3.0,4,0,8.0,5,3.0,5,,0,2,2342.59,1990,28111.13,,True
636,47,55.63,14,3,1,637,3.0,6.95,3,2,3,4492.84,1168.14,3,17,3.0,3,1,,4,2.0,5,,1,2,4492.84,1976,53914.11,,True
637,40,29.0,9,4,1,638,4.0,3.63,3,1,1,2342.59,609.08,3,14,3.0,2,0,15.0,3,1.0,5,,1,0,2342.59,1983,28111.13,,True
638,45,29.0,49,3,1,639,4.0,3.63,3,1,4,2342.59,609.08,4,20,4.0,4,1,,3,3.0,5,,0,3,2342.59,1978,28111.13,,True
639,40,55.63,9,2,1,640,1.0,6.95,3,2,1,4492.84,1168.14,0,12,3.0,4,0,,5,4.0,8,,7,1,,1983,53914.11,,
640,29,91.34,2,1,1,641,1.0,11.42,3,2,4,7377.5,1918.15,1,19,3.0,4,1,6.0,0,4.0,6,,1,3,7377.5,1994,88530.0,,True
641,40,55.63,14,2,1,642,4.0,6.95,3,2,1,4492.84,1168.14,1,15,3.0,3,1,5.0,2,3.0,5,,1,2,4492.84,1983,53914.11,,True
642,43,50.31,27,3,1,643,4.0,6.29,4,1,2,4063.33,1056.47,5,12,3.0,3,1,,0,,6,,0,2,,1980,48760.0,,
643,30,22.09,7,3,1,644,2.0,2.76,2,1,2,1784.17,463.88,1,12,3.0,2,1,6.0,3,2.0,6,,1,1,,1993,21410.0,,
644,38,80.02,2,2,1,645,4.0,10.0,2,3,3,6463.33,1680.47,3,19,3.0,4,1,10.0,6,4.0,5,,0,2,6463.33,1985,77559.95999999999,,
645,37,40.61,10,3,1,646,2.0,5.08,3,1,2,3280.0,852.8,1,11,3.0,1,1,8.0,2,1.0,8,,7,7,,1986,39360.0,,
646,39,55.63,12,3,1,647,4.0,6.95,3,2,2,4492.84,1168.14,4,21,4.0,3,0,,3,3.0,5,,1,0,4492.84,1984,53914.11,,True
647,36,70.59,11,2,1,648,4.0,8.82,4,2,1,5701.67,1482.43,6,20,4.0,1,1,13.0,3,3.0,5,,0,4,,1987,68420.0,,
648,23,41.16,8,1,1,649,4.0,5.14,2,1,3,3324.17,864.28,1,11,,1,0,5.0,2,3.0,5,,1,2,3324.17,2000,39890.0,,True
649,35,50.87,2,4,1,650,1.0,6.36,2,1,4,4108.33,1068.17,0,14,3.0,3,0,6.0,2,4.0,5,,1,4,,1988,49300.0,,
650,31,55.63,24,1,1,651,4.0,6.95,3,2,4,4492.84,1168.14,2,20,4.0,4,0,9.0,3,2.0,5,,1,4,,1992,53914.11,,
651,38,38.2,6,2,1,652,4.0,4.77,2,1,3,3085.0,802.1,1,11,3.0,2,1,5.0,3,3.0,5,,0,4,3085.0,1985,37020.0,,
652,35,27.91,23,4,1,653,2.0,3.49,1,1,3,2254.17,586.08,0,16,,2,1,6.0,2,4.0,5,,0,3,2254.17,1988,27050.0,,True
653,40,45.89,12,3,1,654,2.0,5.74,3,2,1,3706.67,963.73,2,12,3.0,2,1,15.0,3,3.0,7,,7,7,3706.67,1983,44480.0,,True
654,27,24.55,48,2,1,655,4.0,3.07,3,1,4,1982.5,515.45,0,14,3.0,3,0,6.0,3,2.0,5,,0,2,,1996,23790.0,,
655,41,55.63,8,3,1,656,3.0,6.95,3,2,2,4492.84,1168.14,5,21,4.0,3,1,14.0,3,3.0,5,,1,4,4492.84,1982,53914.08,,
656,33,56.61,15,4,1,657,2.0,7.08,3,2,3,4572.5,1188.85,1,14,3.0,2,0,,2,2.0,10,,0,9,,1990,54870.0,,
657,49,197.4,2,1,1,658,2.0,24.67,3,5,4,15943.72,4145.37,3,15,3.0,4,0,28.0,3,3.0,5,,4,3,15943.72,1974,191324.63999999998,,
658,36,28.99,9,4,1,659,1.0,3.62,4,1,2,2341.67,608.83,1,22,4.0,2,0,5.0,3,3.0,5,,0,2,,1987,28100.0,,
659,41,92.22,3,3,1,660,3.0,11.53,2,2,2,7448.33,1936.57,2,11,3.0,3,1,14.0,5,3.0,5,,0,4,7448.33,1982,89380.0,,True
660,29,29.0,41,4,1,661,4.0,3.63,2,1,1,2342.59,609.08,1,14,3.0,2,0,5.0,3,1.0,5,,0,4,2342.59,1994,28111.13,,True
661,31,102.51,5,3,1,662,2.0,12.81,3,2,1,8280.0,2152.8,0,19,3.0,2,0,10.0,2,3.0,9,,1,7,8280.0,1992,99360.0,,True
662,36,29.0,9,4,1,663,3.0,3.63,2,1,1,2342.59,609.08,7,23,4.0,2,0,,4,,5,,0,3,2342.59,1987,28111.13,,True
663,43,29.0,2,2,1,664,4.0,3.63,4,1,3,2342.59,609.08,1,12,3.0,4,2,6.0,3,2.0,5,,1,4,,1980,28111.13,,
664,33,55.63,18,3,1,665,4.0,6.95,4,2,1,4492.84,1168.14,2,19,,1,2,,3,3.0,5,,1,3,4492.84,1990,53914.11,,True
665,44,56.27,1,5,1,666,2.0,7.03,3,2,1,4545.0,1181.7,5,21,4.0,3,1,9.0,2,2.0,4,,1,3,,1979,54540.0,,
666,38,55.63,29,5,1,667,4.0,6.95,3,2,4,4492.84,1168.14,1,11,3.0,4,0,10.0,2,3.0,10,,9,9,,1985,53914.11,,
667,50,193.35,7,2,1,668,2.0,24.17,2,5,3,15616.67,4060.33,5,12,,4,1,,2,2.0,27,,13,8,15616.67,1973,187400.04,,
668,59,56.47,1,1,1,669,1.0,7.06,2,2,3,4560.83,1185.82,7,11,,4,0,20.0,2,2.0,4,,1,3,4560.83,1964,54730.0,,True
669,40,139.32,1,4,1,670,3.0,17.41,2,4,2,11252.5,2925.65,1,22,4.0,4,1,22.0,3,2.0,22,,11,11,11252.5,1983,135030.0,,True
670,54,139.79,2,4,1,671,1.0,17.47,3,3,3,11290.83,2935.62,9,12,3.0,1,1,16.0,5,1.0,4,,0,3,11290.83,1969,135490.0,,True
671,50,187.49,47,3,1,672,1.0,23.44,3,5,2,15143.33,3937.27,3,19,3.0,1,0,28.0,1,2.0,8,,0,7,,1973,181720.0,,
672,54,158.28,26,3,1,673,4.0,19.78,4,4,4,12783.92,3323.82,2,12,,3,0,,3,3.0,5,,4,4,,1969,153407.07,,
673,24,28.62,18,1,1,674,2.0,3.58,3,1,3,2311.67,601.03,0,12,3.0,3,1,,2,3.0,5,,1,2,2311.67,1999,27740.0,,True
674,37,103.25,3,3,1,675,3.0,12.91,3,3,4,8339.32,2168.22,2,12,3.0,1,0,,3,3.0,5,,1,3,8339.32,1986,100071.84,,True
675,30,29.0,2,1,1,676,2.0,3.63,2,1,4,2342.59,609.08,0,13,3.0,4,0,6.0,3,3.0,5,,1,2,,1993,28111.13,,
676,34,29.0,10,4,1,677,4.0,3.63,3,1,3,2342.59,609.08,6,18,3.0,4,1,,3,3.0,4,,1,2,2342.59,1989,28111.13,,True
677,57,97.39,24,2,1,678,3.0,12.17,4,3,4,7865.83,2045.12,3,16,3.0,2,1,12.0,2,1.0,5,,1,4,7865.83,1966,94390.0,,True
678,38,55.63,1,4,1,679,1.0,6.95,2,2,4,4492.84,1168.14,4,22,,3,0,12.0,2,4.0,8,,0,7,4492.84,1985,53914.08,,
679,41,29.0,20,2,1,680,2.0,3.63,3,1,2,2342.59,609.08,1,22,4.0,4,0,4.0,5,2.0,4,,0,2,2342.59,1982,28111.13,,True
680,42,54.32,21,2,1,681,3.0,6.79,3,2,3,4387.5,1140.75,2,16,3.0,2,1,11.0,5,3.0,5,,0,2,4387.5,1981,52650.0,,True
681,34,39.36,10,4,1,682,4.0,4.92,3,1,3,3179.17,826.58,1,17,3.0,4,1,,4,4.0,5,,2,0,3179.17,1989,38150.0,,True
682,30,55.63,26,4,1,683,3.0,6.95,2,2,1,4492.84,1168.14,5,15,3.0,3,0,9.0,5,2.0,6,,0,1,,1993,53914.11,,
683,29,24.65,13,1,1,684,4.0,3.08,2,1,4,1990.83,517.62,1,13,3.0,3,0,4.0,3,,4,,0,1,1990.83,1994,23890.0,,True
684,32,29.0,4,2,1,685,3.0,3.63,3,1,2,2342.59,609.08,2,11,,1,1,,5,3.0,4,,1,2,,1991,28111.13,,
685,25,41.27,5,2,1,686,2.0,5.16,4,2,1,3333.33,866.67,1,12,3.0,4,2,6.0,2,3.0,6,,1,5,3333.33,1998,39999.96,,
686,53,181.42,3,4,1,687,3.0,22.68,3,4,3,14653.33,3809.87,3,16,3.0,4,3,21.0,5,2.0,5,,1,3,14653.33,1970,175840.0,,True
687,26,55.63,11,2,1,688,1.0,6.95,3,2,1,4492.84,1168.14,1,13,3.0,3,1,5.0,3,3.0,5,,3,3,,1997,53914.11,,
688,28,29.0,8,2,1,689,4.0,3.63,3,1,4,2342.59,609.08,1,21,4.0,4,0,,3,3.0,5,,0,2,2342.59,1995,28111.08,,
689,28,58.41,16,2,1,690,2.0,7.3,4,2,1,4717.5,1226.55,0,19,3.0,3,0,9.0,2,3.0,8,,0,7,4717.5,1995,56610.0,,
690,58,55.63,1,4,1,691,4.0,6.95,1,2,3,4492.84,1168.14,2,13,3.0,4,1,,2,3.0,5,,1,2,4492.84,1965,53914.11,,True
691,27,29.0,5,3,1,692,3.0,3.63,3,1,2,2342.59,609.08,1,12,3.0,2,0,4.0,2,,4,,1,2,,1996,28111.13,,
692,54,50.24,20,4,1,693,4.0,6.28,3,2,3,4057.5,1054.95,3,12,,4,0,20.0,4,2.0,4,,0,3,4057.5,1969,48690.0,,True
693,40,55.63,45,2,1,694,4.0,6.95,1,2,4,4492.84,1168.14,2,22,4.0,3,3,,2,2.0,4,,0,2,4492.84,1983,53914.08,,
694,29,47.97,2,3,1,695,4.0,6.0,3,2,3,3874.17,1007.28,1,14,,1,1,,3,2.0,4,,0,2,3874.17,1994,46490.0,,True
695,50,108.29,10,3,1,696,4.0,13.54,2,3,4,8746.67,2274.13,6,15,3.0,4,0,20.0,2,3.0,4,,1,3,8746.67,1973,104960.0,,True
696,24,29.0,1,1,1,697,1.0,3.63,3,1,2,2342.59,609.08,1,16,3.0,2,0,6.0,4,3.0,5,,1,4,2342.59,1999,28111.13,,True
697,30,29.0,37,3,1,698,4.0,3.63,3,1,4,2342.59,609.08,4,15,3.0,3,1,9.0,3,1.0,5,,1,4,,1993,28111.13,,
698,34,28.56,2,4,1,699,4.0,3.57,2,1,3,2306.67,599.73,3,12,3.0,3,1,14.0,3,3.0,7,,5,7,,1989,27680.0,,
699,33,35.16,10,1,1,700,1.0,4.4,1,1,4,2840.0,738.4,7,13,3.0,1,3,8.0,2,3.0,4,,1,3,2840.0,1990,34080.0,,True
700,36,103.25,30,4,1,701,2.0,12.91,3,3,4,8339.32,2168.22,1,14,3.0,4,0,,3,2.0,10,,9,7,8339.32,1987,100071.84,,True
701,41,55.63,10,2,1,702,4.0,6.95,3,2,4,4492.84,1168.14,7,14,3.0,4,0,,3,3.0,14,,1,10,,1982,53914.11,,
702,39,38.74,8,1,1,703,3.0,4.84,3,1,3,3129.17,813.58,1,11,3.0,1,1,,3,3.0,8,,0,7,,1984,37550.0,,
703,26,55.63,28,2,1,704,1.0,6.95,3,2,2,4492.84,1168.14,1,20,4.0,4,2,,5,4.0,5,,1,4,4492.84,1997,53914.08,,
704,24,29.0,7,3,1,705,1.0,3.63,3,1,3,2342.59,609.08,1,16,3.0,4,1,6.0,4,3.0,6,,1,2,2342.59,1999,28111.13,,True
705,27,22.56,6,4,1,706,1.0,2.82,2,1,3,1822.5,473.85,0,12,3.0,3,2,6.0,5,2.0,5,,0,3,,1996,21870.0,,
706,27,29.0,2,1,1,707,3.0,3.63,3,1,1,2342.59,609.08,0,11,3.0,2,1,5.0,3,3.0,4,,0,2,2342.59,1996,28111.13,,True
707,50,55.63,8,2,1,708,2.0,6.95,3,2,3,4492.84,1168.14,3,14,3.0,1,1,18.0,4,3.0,4,,1,3,,1973,53914.11,,
708,23,29.0,49,1,1,709,2.0,3.63,3,1,1,2342.59,609.08,1,14,3.0,4,1,5.0,2,4.0,4,,0,2,2342.59,2000,28111.13,,True
709,39,55.63,24,3,1,710,3.0,6.95,4,2,2,4492.84,1168.14,9,15,3.0,3,1,,3,1.0,8,,3,6,4492.84,1984,53914.11,,True
710,52,43.93,19,4,1,711,4.0,5.49,3,1,4,3548.33,922.57,0,18,3.0,1,1,,3,3.0,4,,1,2,3548.33,1971,42580.0,,True
711,26,54.95,8,3,1,712,4.0,6.87,2,2,1,4438.33,1153.97,6,17,3.0,3,0,,2,2.0,4,,1,2,,1997,53260.0,,
712,54,56.59,19,4,1,713,4.0,7.07,3,2,1,4570.83,1188.42,9,11,,2,2,,4,3.0,5,,1,4,4570.83,1969,54849.96,,
713,37,28.7,10,1,1,714,4.0,3.59,3,1,1,2318.33,602.77,0,13,3.0,2,2,,3,2.0,5,,4,3,2318.33,1986,27820.0,,True
714,50,181.99,2,3,1,715,3.0,22.75,3,4,3,14699.17,3821.78,5,16,3.0,4,0,,3,3.0,4,,0,3,,1973,176390.0,,
715,42,62.54,1,2,1,716,4.0,7.82,2,2,4,5051.67,1313.43,9,13,3.0,4,1,8.0,4,3.0,4,,0,2,,1981,60620.0,,
716,38,64.88,12,3,1,717,1.0,8.11,2,2,1,5240.0,1362.4,2,15,3.0,3,1,,3,2.0,4,,1,2,5240.0,1985,62880.0,,True
717,25,35.33,2,1,1,718,1.0,4.42,4,1,1,2853.33,741.87,7,13,3.0,3,0,,3,2.0,4,,0,1,,1998,34240.0,,
718,32,55.63,8,2,1,719,3.0,6.95,4,2,3,4492.84,1168.14,5,12,3.0,3,1,9.0,3,2.0,5,,1,3,4492.84,1991,53914.11,,True
719,25,43.27,3,1,1,720,3.0,5.41,3,2,1,3495.0,908.7,1,18,3.0,4,0,5.0,3,3.0,5,,0,3,3495.0,1998,41940.0,,True
720,42,55.63,3,3,1,721,3.0,6.95,4,2,4,4492.84,1168.14,2,13,3.0,2,1,17.0,1,2.0,5,,1,3,4492.84,1981,53914.08,,
721,33,29.0,3,2,1,722,4.0,3.63,3,1,2,2342.59,609.08,3,11,3.0,3,1,,4,4.0,4,,0,3,2342.59,1990,28111.13,,True
722,29,26.12,7,1,1,723,1.0,3.27,2,1,4,2110.0,548.6,6,14,3.0,3,3,8.0,5,3.0,4,,0,3,2110.0,1994,25320.0,,True
723,38,58.46,10,3,1,724,3.0,7.31,3,2,4,4721.67,1227.63,1,13,3.0,2,0,6.0,1,3.0,5,,1,3,,1985,56660.0,,
724,45,29.0,1,4,1,725,4.0,3.63,3,1,4,2342.59,609.08,3,14,,4,2,8.0,2,3.0,5,,0,2,2342.59,1978,28111.08,,
725,31,55.63,1,1,1,726,3.0,6.95,3,2,1,4492.84,1168.14,1,12,3.0,3,1,4.0,1,3.0,4,,0,3,4492.84,1992,53914.11,,True
726,22,29.0,8,1,1,727,2.0,3.63,1,1,1,2342.59,609.08,1,15,3.0,1,1,4.0,3,2.0,4,,1,1,2342.59,2001,28111.13,,True
727,59,141.62,2,3,1,728,3.0,17.7,2,4,4,11438.33,2973.97,3,13,3.0,1,0,,4,3.0,5,,4,3,11438.33,1964,137260.0,,True
728,45,158.28,11,2,1,729,4.0,19.78,3,4,4,12783.92,3323.82,3,13,3.0,2,1,26.0,4,4.0,9,,1,1,12783.92,1978,153407.04,,
729,45,29.0,24,4,1,730,2.0,3.63,3,1,2,2342.59,609.08,1,16,3.0,1,0,,3,3.0,6,,0,4,,1978,28111.13,,
730,37,42.37,3,3,1,731,4.0,5.3,3,2,2,3422.5,889.85,3,15,3.0,1,0,8.0,3,2.0,4,,0,1,3422.5,1986,41070.0,,True
731,26,29.0,26,1,1,732,1.0,3.63,2,1,3,2342.59,609.08,1,13,3.0,3,2,,5,3.0,5,,1,3,2342.59,1997,28111.13,,True
732,26,29.0,1,2,1,733,1.0,3.63,2,1,1,2342.59,609.08,1,16,3.0,1,2,6.0,2,3.0,5,,1,3,2342.59,1997,28111.13,,True
733,28,29.0,42,1,1,734,4.0,3.63,2,1,2,2342.59,609.08,0,17,3.0,1,0,,2,1.0,5,,0,4,2342.59,1995,28111.13,,True
734,24,37.11,24,3,1,735,4.0,4.64,3,1,2,2997.5,779.35,8,22,4.0,4,0,6.0,2,3.0,4,,1,2,2997.5,1999,35970.0,,True
735,30,55.63,10,3,1,736,3.0,6.95,2,2,3,4492.84,1168.14,1,18,3.0,1,1,,3,3.0,10,,1,4,4492.84,1993,53914.11,,True
736,43,55.63,9,3,1,737,1.0,6.95,1,2,3,4492.84,1168.14,8,13,,2,0,7.0,2,2.0,4,,1,3,,1980,53914.11,,
737,30,42.46,29,4,1,738,3.0,5.31,3,2,1,3429.17,891.58,8,19,3.0,3,3,8.0,3,3.0,4,,0,3,3429.17,1993,41150.0,,True
738,46,55.63,2,4,1,739,4.0,6.95,3,2,4,4492.84,1168.14,2,11,3.0,3,1,,3,2.0,6,,1,4,,1977,53914.11,,
739,42,64.71,2,5,1,740,4.0,8.09,4,2,1,5226.67,1358.93,7,16,3.0,1,1,,3,4.0,4,,0,3,5226.67,1981,62720.0,,True
740,25,55.63,10,4,1,741,3.0,6.95,3,2,4,4492.84,1168.14,0,14,3.0,2,0,5.0,4,3.0,4,,1,1,4492.84,1998,53914.11,,True
741,27,25.97,4,2,1,742,1.0,3.25,3,1,3,2097.5,545.35,1,11,3.0,2,3,,2,,5,,0,3,,1996,25170.0,,
742,56,197.4,8,4,1,743,4.0,24.67,3,5,2,15943.72,4145.37,6,14,3.0,1,0,36.0,4,3.0,7,,7,7,15943.72,1967,191324.62,,True
743,41,55.63,1,3,1,744,3.0,6.95,3,2,1,4492.84,1168.14,0,17,3.0,4,1,,2,3.0,9,,1,7,,1982,53914.11,,
744,28,55.63,26,3,1,745,3.0,6.95,2,2,1,4492.84,1168.14,1,11,3.0,3,1,5.0,0,3.0,5,,0,4,4492.84,1995,53914.11,,True
745,52,158.28,28,2,1,746,4.0,19.78,4,4,3,12783.92,3323.82,2,11,3.0,2,1,,3,2.0,5,,0,2,12783.92,1971,153407.07,,True
746,26,40.28,2,1,1,747,1.0,5.03,2,1,4,3253.33,845.87,0,12,3.0,4,0,5.0,2,3.0,4,,1,1,,1997,39040.0,,
747,49,55.63,28,2,1,748,1.0,6.95,2,2,1,4492.84,1168.14,3,20,4.0,1,0,20.0,2,,4,3.0,1,3,,1974,53914.11,,
748,34,29.0,1,4,1,749,4.0,3.63,3,1,1,2342.59,609.08,5,14,3.0,3,2,10.0,2,3.0,4,,1,3,2342.59,1989,28111.13,,True
749,32,94.96,7,5,1,750,4.0,11.87,3,2,4,7670.0,1994.2,4,12,3.0,3,1,7.0,3,,4,,0,3,7670.0,1991,92040.0,,True
